full_name,census_tract,associates,bachelors,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,museums,pharmacies,population,poverty,self_income,score
"Census Tract 7300, Ocean County, New Jersey",7300.0,-0.433145840986676,-0.7722111537994515,-1.1987115157675214,0.6091166302944148,-0.7180122782954613,-0.6917977051352431,-0.5721786115269833,-1.1701348964200677,-0.18651750356878521,1.189331771687562,-0.9012624005849157,-1.1987115157675214,-0.7787395428457972,-0.43517624842685365,16.028148143147803
"Census Tract 7310.01, Ocean County, New Jersey",7310.01,0.30936435920070304,-0.6493662439203278,-0.7070744165871836,0.6859226622183935,-0.3501347148548904,-0.6917977051352431,-0.5721786115269833,-0.6784132743145106,-0.3053079333400538,1.189331771687562,-0.3087890676098737,-0.7070744165871836,-0.7871526471818615,0.2574386550743898,22.279838464296642
"Census Tract 7310.02, Ocean County, New Jersey",7310.02,-0.21124624093067768,-0.353705613363793,-0.1864543443110617,0.10987742278855331,0.07905577582577568,-0.6917977051352431,-0.5721786115269833,-0.25325658795250044,-0.29210899669880175,1.189331771687562,-0.3087890676098737,-0.1864543443110617,-0.1540665458930238,0.0713630093576378,25.880509546417912
"Census Tract 7311.01, Ocean County, New Jersey",7311.01,0.48005635924377865,-0.7347330457007358,-0.6136848366118793,0.03307139086457461,-0.2581653239947477,-0.6917977051352431,-0.5721786115269833,-0.585007638674372,-0.22721422487931242,1.189331771687562,-0.3087890676098737,-0.6136848366118793,0.19718056013766028,-0.9417155062113451,22.123678065121798
"Census Tract 7311.02, Ocean County, New Jersey",7311.02,-0.16857324091990877,-0.21836800078509752,0.9106048595367664,0.24428797865551602,-0.16619593313460496,3.4183821983419445,-0.5721786115269833,0.9304182774871869,-0.42629818588486434,1.189331771687562,-0.3087890676098737,0.9106048595367664,-0.013147048263946949,0.34013894205961287,38.67390474972742
"Census Tract 7311.03, Ocean County, New Jersey",7311.03,2.340599159713303,-0.439072415144201,0.09854489113081537,-0.005331625097414728,-0.7180122782954613,-0.42490290620815296,-0.02145122568081264,-0.0009540089245398662,-0.2827597499112482,1.189331771687562,-0.3087890676098737,0.09854489113081537,-0.6946084994851544,-0.1457252439785728,29.468482357650778
"Census Tract 7312.01, Ocean County, New Jersey",7312.01,0.2837605591942417,-0.7805396222658327,-0.20040910913495777,0.49390758240844673,-0.7180122782954613,1.9771502841356576,-0.5721786115269833,-0.17166086026686211,-1.0262998473684477,1.189331771687562,-1.1974990670724366,-0.20040910913495777,-0.3559810499585667,-0.9003653627187336,25.479394190534016
"Census Tract 7312.02, Ocean County, New Jersey",7312.02,0.15574155916193497,-0.795114442082,-0.17464646638314965,1.2619679016482337,-0.3654629466649142,1.0963974476762606,-0.5721786115269833,-0.14589378836613423,-1.0230001132081348,1.189331771687562,-1.1974990670724366,-0.17464646638314965,-0.37491053471471136,-1.0244157931965683,25.47202234391044
"Census Tract 7312.03, Ocean County, New Jersey",7312.03,-1.1073792411568248,-1.2219484509840397,-1.4332589091537744,0.16748194673153732,-0.7180122782954613,-0.07793966760293586,-0.5721786115269833,-1.4047226135162778,-0.9658047210960424,1.189331771687562,-0.012552401122352683,-1.4332589091537744,-0.684092119065074,-1.3448794052643076,12.341316343221234
"Census Tract 7312.04, Ocean County, New Jersey",7312.04,-0.6635800410448282,-0.6785158835526622,-0.4789676838888828,1.588393537325143,-0.7180122782954613,0.18895513132415426,-0.5721786115269833,-0.4502673251934824,-0.895410392342698,1.189331771687562,-0.3087890676098737,-0.4789676838888828,-0.6672659103929454,-1.0967785443086384,22.423914399698127
