full_name,census_tract,poverty,bachelors,associates,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,population,self_income,museums,pharmacies,score
"Census Tract 43, Essex County, New Jersey",43,1045,130,163,2669,0,90,19,46,2669,214100,2669,11,18,7,
"Census Tract 43, Hudson County, New Jersey",43,673,356,79,2278,0,0,0,23,2278,315600,2278,67,14,16,
"Census Tract 43, Middlesex County, New Jersey",43,578,220,210,4420,0,0,0,0,4420,224800,4420,58,16,7,
"Census Tract 43.01, Mercer County, New Jersey",43.01,315,1658,142,8639,38,221,79,154,8625,450800,8639,289,28,5,
"Census Tract 43.04, Mercer County, New Jersey",43.04,324,1570,108,7956,45,18,13,0,7956,618500,7956,470,28,1,
"Census Tract 43.06, Mercer County, New Jersey",43.06,117,1253,103,5612,157,54,124,0,5475,592700,5612,211,28,2,
"Census Tract 43.07, Mercer County, New Jersey",43.07,525,1577,132,5901,36,158,156,315,5901,589900,5901,460,28,4,
"Census Tract 43.09, Mercer County, New Jersey",43.09,68,1034,124,4442,121,104,56,0,4442,453400,4442,222,28,2,
"Census Tract 43.10, Mercer County, New Jersey",43.1,205,2353,440,9510,138,98,116,0,9483,365500,9510,272,28,7,
"Census Tract 430, Morris County, New Jersey",430,64,1095,189,4464,135,130,10,57,4464,598100,4464,202,29,5,
"Census Tract 430.01, Bergen County, New Jersey",430.01,30,1009,133,3932,0,0,42,0,3925,565300,3932,222,20,7,
"Census Tract 430.02, Bergen County, New Jersey",430.02,230,1009,144,4831,0,0,10,156,4644,486100,4831,204,20,1,
"Census Tract 431, Morris County, New Jersey",431,127,835,94,3569,73,35,24,45,3569,1000001,3569,194,29,5,
"Census Tract 432, Morris County, New Jersey",432,137,683,49,4420,59,76,84,53,4331,678700,4420,91,29,7,
"Census Tract 433.01, Morris County, New Jersey",433.01,90,563,99,2859,5,29,7,12,2601,528400,2859,70,29,7,
"Census Tract 433.02, Morris County, New Jersey",433.02,182,870,41,3163,9,36,17,0,3163,592900,3163,133,29,7,
"Census Tract 433.03, Morris County, New Jersey",433.03,8,1008,66,3705,37,0,29,0,3697,616800,3705,189,29,5,
"Census Tract 434.01, Morris County, New Jersey",434.01,311,1576,129,7146,0,53,12,81,6811,471800,7146,418,29,6,
"Census Tract 434.02, Morris County, New Jersey",434.02,408,1496,136,5676,81,0,58,22,5624,587000,5676,427,29,5,
"Census Tract 435, Morris County, New Jersey",435,1055,388,57,4113,10,53,0,15,4113,353100,4113,145,29,2,
"Census Tract 436, Morris County, New Jersey",436,255,1174,137,5653,74,84,20,315,5581,445500,5653,275,29,6,
"Census Tract 437, Morris County, New Jersey",437,231,1006,105,3456,66,75,28,55,3161,419500,3456,86,29,7,
"Census Tract 438, Morris County, New Jersey",438,660,940,110,5358,17,34,36,52,5278,374700,5358,269,29,7,
"Census Tract 439, Morris County, New Jersey",439,258,1386,143,4679,24,45,10,46,4679,762800,4679,234,29,6,
"Census Tract 44, Essex County, New Jersey",44,688,32,59,1715,0,7,0,17,1715,229500,1715,19,18,2,
"Census Tract 44, Hudson County, New Jersey",44,1000,121,95,2232,0,37,0,9,2232,329200,2232,42,14,16,
"Census Tract 44, Middlesex County, New Jersey",44,508,257,69,4337,0,0,0,143,4337,246500,4337,33,16,5,
"Census Tract 44.03, Mercer County, New Jersey",44.03,323,886,203,5557,13,200,44,46,5557,268300,5557,188,28,7,
"Census Tract 44.04, Mercer County, New Jersey",44.04,821,1279,314,7402,0,24,49,0,7402,214500,7402,129,28,7,
"Census Tract 44.05, Mercer County, New Jersey",44.05,760,1972,451,8014,0,96,36,178,7946,369200,8014,355,28,4,
"Census Tract 44.06, Mercer County, New Jersey",44.06,331,858,188,4925,49,223,42,74,4925,278200,4925,204,28,5,
"Census Tract 44.07, Mercer County, New Jersey",44.07,693,1164,410,7048,50,252,9,241,7014,350200,7048,329,28,5,
"Census Tract 440, Morris County, New Jersey",440,92,1520,151,5914,167,117,43,15,5813,803600,5914,235,29,6,
"Census Tract 441, Bergen County, New Jersey",441,164,1346,220,6036,13,0,143,0,6036,621800,6036,215,20,6,
"Census Tract 441.01, Morris County, New Jersey",441.01,37,793,97,2975,171,9,5,0,2975,498400,2975,121,29,2,
"Census Tract 441.02, Morris County, New Jersey",441.02,208,1134,306,5794,24,43,36,99,5794,431700,5794,130,29,1,
"Census Tract 442, Morris County, New Jersey",442,296,945,161,3862,24,0,34,9,3862,1000001,3862,138,29,3,
"Census Tract 442.01, Bergen County, New Jersey",442.01,66,1080,130,3718,21,0,0,0,3718,560900,3718,174,20,6,
"Census Tract 442.02, Bergen County, New Jersey",442.02,148,1244,209,4896,20,89,0,26,4896,385400,4896,207,20,5,
"Census Tract 443, Morris County, New Jersey",443,179,936,236,6480,0,0,0,14,6480,344300,6480,223,29,7,
"Census Tract 444.01, Morris County, New Jersey",444.01,157,1200,186,4636,0,0,35,25,4585,435900,4636,203,29,3,
"Census Tract 444.03, Morris County, New Jersey",444.03,87,1081,272,4711,40,9,18,0,4711,350900,4711,143,29,3,
"Census Tract 444.04, Morris County, New Jersey",444.04,27,1022,147,4023,39,0,20,0,4023,336800,4023,165,29,1,
"Census Tract 445.01, Morris County, New Jersey",445.01,197,1202,423,6513,292,14,126,0,6513,316000,6513,244,29,1,
"Census Tract 445.02, Morris County, New Jersey",445.02,189,721,213,4470,40,5,7,0,4470,335300,4470,112,29,1,
"Census Tract 446.01, Morris County, New Jersey",446.01,157,912,247,4876,0,27,41,0,4876,348100,4876,139,29,3,
"Census Tract 446.02, Morris County, New Jersey",446.02,353,1074,341,5810,10,0,18,0,5810,344700,5810,183,29,4,
"Census Tract 447.01, Morris County, New Jersey",447.01,341,670,296,4731,90,117,11,24,4731,287500,4731,178,29,3,
"Census Tract 447.02, Morris County, New Jersey",447.02,182,1405,302,6026,36,52,148,33,6026,362400,6026,196,29,5,
"Census Tract 448, Morris County, New Jersey",448,635,361,300,6868,0,0,11,0,6867,257600,6868,264,29,2,
"Census Tract 449, Morris County, New Jersey",449,485,451,286,6316,9,36,63,0,6261,267700,6316,430,29,3,
"Census Tract 45, Essex County, New Jersey",45,302,151,121,3143,0,44,48,0,3143,212000,3143,51,18,1,
"Census Tract 45, Hudson County, New Jersey",45,1148,329,167,4206,0,45,32,0,4203,310800,4206,46,14,16,
"Census Tract 45, Middlesex County, New Jersey",45,2277,388,229,7254,20,87,0,116,7249,219200,7254,66,16,7,
"Census Tract 45.01, Mercer County, New Jersey",45.01,82,178,19,6194,0,16,34,44,6188,774200,6194,99,28,1,
"Census Tract 45.02, Mercer County, New Jersey",45.02,179,246,16,1275,23,0,25,28,1275,1000001,1275,83,28,7,
"Census Tract 450, Morris County, New Jersey",450,507,483,184,5114,0,11,0,42,4974,273600,5114,137,29,6,
"Census Tract 451, Bergen County, New Jersey",451,595,1429,180,8659,0,0,66,60,8659,492400,8659,319,20,7,
"Census Tract 451, Morris County, New Jersey",451,594,555,419,6586,15,26,0,73,6586,277300,6586,190,29,7,
"Census Tract 452, Bergen County, New Jersey",452,102,609,88,2532,0,61,7,36,2513,499400,2532,187,20,4,
"Census Tract 452, Morris County, New Jersey",452,235,436,326,3664,0,23,9,0,3664,294400,3664,107,29,6,
"Census Tract 453, Morris County, New Jersey",453,291,738,139,4357,19,14,11,8,4262,292800,4357,133,29,7,
"Census Tract 454.01, Morris County, New Jersey",454.01,51,734,146,5140,109,53,79,156,5140,292100,5140,366,29,5,
"Census Tract 454.02, Morris County, New Jersey",454.02,409,866,276,5541,48,32,26,0,5541,281700,5541,200,29,4,
"Census Tract 455.01, Morris County, New Jersey",455.01,65,923,382,5120,34,0,34,0,5120,382100,5120,165,29,4,
"Census Tract 455.02, Morris County, New Jersey",455.02,277,1922,559,8467,16,0,31,0,8467,401800,8467,367,29,2,
"Census Tract 456.02, Morris County, New Jersey",456.02,369,97,95,1646,9,30,3,56,1646,197800,1646,42,29,3,
"Census Tract 456.03, Morris County, New Jersey",456.03,211,1307,211,5461,0,111,13,76,5461,422700,5461,109,29,6,
"Census Tract 457.01, Morris County, New Jersey",457.01,305,1222,208,6055,93,16,55,71,6055,544600,6055,339,29,1,
"Census Tract 457.03, Morris County, New Jersey",457.03,79,1143,111,3723,11,0,30,0,3723,590600,3723,189,29,1,
"Census Tract 457.04, Morris County, New Jersey",457.04,141,1405,122,5231,98,0,12,18,5231,532800,5231,283,29,1,
"Census Tract 458.04, Morris County, New Jersey",458.04,373,1527,212,5877,0,0,58,53,5877,884600,5877,328,29,7,
"Census Tract 459.01, Morris County, New Jersey",459.01,51,338,37,1557,8,0,5,7,1557,492400,1557,56,29,5,
"Census Tract 459.02, Morris County, New Jersey",459.02,589,1958,220,7924,105,28,77,0,7906,671800,7924,401,29,2,
"Census Tract 46, Essex County, New Jersey",46,923,151,55,2943,0,16,0,10,2943,256500,2943,31,18,1,
"Census Tract 46, Hudson County, New Jersey",46,408,209,51,2338,0,0,16,0,2338,270000,2338,123,14,16,
"Census Tract 46, Middlesex County, New Jersey",46,1648,400,127,5494,25,46,23,0,5494,253500,5494,94,16,3,
"Census Tract 460, Morris County, New Jersey",460,480,282,152,3248,41,24,0,57,3248,276400,3248,59,29,4,
"Census Tract 461, Bergen County, New Jersey",461,346,632,78,4069,0,38,54,47,4069,345300,4069,145,20,7,
"Census Tract 461.03, Morris County, New Jersey",461.03,229,1073,418,5795,25,133,15,20,5795,327700,5795,172,29,6,
"Census Tract 461.04, Morris County, New Jersey",461.04,502,1354,421,7613,30,55,83,78,7613,420700,7613,359,29,4,
"Census Tract 461.05, Morris County, New Jersey",461.05,421,1156,294,7168,36,307,15,52,7163,268000,7168,138,29,3,
"Census Tract 461.06, Morris County, New Jersey",461.06,356,1614,342,7954,98,52,42,37,7954,381200,7954,111,29,7,
"Census Tract 462, Bergen County, New Jersey",462,143,758,217,4342,0,22,0,113,4342,334700,4342,203,20,4,
"Census Tract 462.01, Morris County, New Jersey",462.01,150,1313,332,6442,237,161,0,16,6335,377100,6442,317,29,5,
"Census Tract 462.02, Morris County, New Jersey",462.02,193,1065,87,3940,31,0,37,41,3940,438800,3940,161,29,7,
"Census Tract 462.97, Morris County, New Jersey",462.97,54,785,94,3489,0,0,8,0,3489,478400,3489,223,29,2,
"Census Tract 462.98, Morris County, New Jersey",462.98,59,1004,206,4809,11,0,0,0,4809,463300,4809,259,29,4,
"Census Tract 463, Bergen County, New Jersey",463,403,709,144,4464,0,45,25,22,4444,307400,4464,60,20,4,
"Census Tract 463, Morris County, New Jersey",463,208,1244,235,5407,26,8,35,12,5407,436900,5407,324,29,3,
"Census Tract 464, Morris County, New Jersey",464,111,1253,86,5008,72,104,22,0,4733,606300,5008,217,29,1,
"Census Tract 47, Essex County, New Jersey",47,662,330,335,5174,0,41,0,0,5174,221300,5174,107,18,2,
"Census Tract 47, Hudson County, New Jersey",47,420,369,82,2810,0,62,0,71,2799,284300,2810,124,14,16,
"Census Tract 47, Middlesex County, New Jersey",47,577,444,97,4031,0,101,8,15,4031,243900,4031,48,16,2,
"Census Tract 471, Bergen County, New Jersey",471,127,1441,195,5950,7,0,56,0,5859,600300,5950,292,20,3,
"Census Tract 472, Bergen County, New Jersey",472,92,1153,82,4048,43,0,38,52,4048,859800,4048,218,20,4,
"Census Tract 473, Bergen County, New Jersey",473,125,765,28,3041,8,12,40,36,3041,1000001,3041,185,20,1,
"Census Tract 474, Bergen County, New Jersey",474,557,1616,232,5306,36,128,12,92,5293,733000,5306,192,20,7,
"Census Tract 475, Bergen County, New Jersey",475,218,1924,112,6925,0,0,102,0,6831,614700,6925,201,20,7,
"Census Tract 48, Hudson County, New Jersey",48,515,897,202,4283,0,0,0,79,4283,246900,4283,53,14,16,
"Census Tract 48, Middlesex County, New Jersey",48,1824,259,138,5912,0,0,11,10,5653,226200,5912,68,16,2,
"Census Tract 48.01, Essex County, New Jersey",48.01,1054,89,68,2755,0,0,0,89,2755,213000,2755,27,18,4,
"Census Tract 48.02, Essex County, New Jersey",48.02,2102,38,127,3417,0,49,0,9,3417,140900,3417,46,18,1,
"Census Tract 481, Bergen County, New Jersey",481,133,820,256,3990,43,135,25,43,3990,456600,3990,219,20,4,
"Census Tract 482, Bergen County, New Jersey",482,6,1715,294,7493,34,0,102,63,7475,455300,7493,422,20,5,
"Census Tract 49, Essex County, New Jersey",49,872,244,160,3730,12,0,30,127,3730,253300,3730,76,18,4,
"Census Tract 49, Hudson County, New Jersey",49,836,427,98,3675,9,8,0,0,3675,307200,3675,33,14,16,
"Census Tract 49, Middlesex County, New Jersey",49,1316,384,148,5510,0,37,0,28,5492,246400,5510,38,16,4,
"Census Tract 490.01, Bergen County, New Jersey",490.01,118,1203,156,4540,0,0,26,0,4540,656100,4540,318,20,2,
"Census Tract 490.02, Bergen County, New Jersey",490.02,206,1283,240,5301,10,0,52,25,5291,547400,5301,167,20,2,
"Census Tract 5, Atlantic County, New Jersey",5,1047,161,65,3065,0,6,11,0,3065,162900,3065,86,21,5,
"Census Tract 5, Essex County, New Jersey",5,562,103,20,1940,7,4,0,0,1940,176000,1940,85,18,5,
"Census Tract 5, Hudson County, New Jersey",5,738,597,134,4415,21,58,0,33,4415,387100,4415,107,14,5,
"Census Tract 5, Mercer County, New Jersey",5,1111,188,28,4286,0,0,15,39,4286,101300,4286,64,28,1,
"Census Tract 5.01, Middlesex County, New Jersey",5.01,338,551,277,5134,98,229,37,36,5126,263700,5134,63,16,3,
"Census Tract 5.02, Middlesex County, New Jersey",5.02,454,1655,413,7648,0,327,14,110,7648,285200,7648,114,16,3,
"Census Tract 50, Bergen County, New Jersey",50,419,891,296,6189,1,34,33,0,6189,383100,6189,79,20,5,
"Census Tract 50, Essex County, New Jersey",50,971,137,102,2932,0,0,0,34,2932,201800,2932,8,18,3,
"Census Tract 50, Middlesex County, New Jersey",50,1314,305,222,4611,0,0,0,0,4611,304200,4611,71,16,1,
"Census Tract 500, Bergen County, New Jersey",500,189,943,162,5644,61,0,9,0,5387,358900,5644,189,20,1,
"Census Tract 5001, Gloucester County, New Jersey",5001,582,357,227,4263,79,104,29,8,4263,158700,4263,137,6,7,
"Census Tract 5002.01, Gloucester County, New Jersey",5002.01,52,179,74,2501,18,43,8,0,2501,185100,2501,39,6,1,
"Census Tract 5002.02, Gloucester County, New Jersey",5002.02,432,546,324,4553,6,106,15,0,4553,193800,4553,94,6,1,
"Census Tract 5002.03, Gloucester County, New Jersey",5002.03,304,918,403,4785,18,38,58,52,4785,198800,4785,103,6,2,
"Census Tract 5002.04, Gloucester County, New Jersey",5002.04,353,1238,299,6354,66,336,17,108,6210,283400,6354,164,6,1,
"Census Tract 5002.05, Gloucester County, New Jersey",5002.05,197,431,167,3344,82,0,43,19,3344,195200,3344,114,6,7,
"Census Tract 5003, Gloucester County, New Jersey",5003,199,177,150,3018,4,5,4,0,3014,167000,3018,31,6,7,
"Census Tract 5004, Gloucester County, New Jersey",5004,2035,318,183,6041,52,96,14,0,6037,131700,6041,95,6,1,
"Census Tract 5005, Gloucester County, New Jersey",5005,305,575,303,4874,15,46,180,0,4874,197800,4874,121,6,3,
"Census Tract 5006, Gloucester County, New Jersey",5006,692,2002,468,10018,140,0,0,0,9900,285000,10018,301,6,1,
"Census Tract 5007.01, Gloucester County, New Jersey",5007.01,596,1059,654,8036,157,17,78,0,8036,172800,8036,310,6,2,
"Census Tract 5007.02, Gloucester County, New Jersey",5007.02,224,885,407,5681,0,0,14,40,5681,240000,5681,184,6,2,
"Census Tract 5007.03, Gloucester County, New Jersey",5007.03,57,218,81,1453,0,0,0,0,1453,288100,1453,66,6,5,
"Census Tract 5008, Gloucester County, New Jersey",5008,73,437,158,2115,16,15,7,0,2110,283500,2115,131,6,8,
"Census Tract 5009, Gloucester County, New Jersey",5009,81,343,266,3028,0,0,0,0,3028,204300,3028,125,6,8,
"Census Tract 501, Somerset County, New Jersey",501,155,479,113,3337,18,27,14,21,3128,330700,3337,85,16,5,
"Census Tract 5010.01, Gloucester County, New Jersey",5010.01,526,143,137,2181,12,42,31,5,2181,143500,2181,30,6,3,
"Census Tract 5010.02, Gloucester County, New Jersey",5010.02,943,453,235,4194,11,165,0,5,3960,192000,4194,101,6,2,
"Census Tract 5010.03, Gloucester County, New Jersey",5010.03,361,678,185,3723,0,21,39,0,3723,161400,3723,147,6,5,
"Census Tract 5011.01, Gloucester County, New Jersey",5011.01,784,302,166,4223,64,285,11,31,4138,158900,4223,57,6,6,
"Census Tract 5011.02, Gloucester County, New Jersey",5011.02,529,1137,413,6619,19,34,0,109,6590,226900,6619,168,6,3,
"Census Tract 5011.03, Gloucester County, New Jersey",5011.03,313,568,290,5132,51,8,31,0,5132,210000,5132,166,6,5,
"Census Tract 5011.04, Gloucester County, New Jersey",5011.04,125,165,134,2956,55,0,0,0,2744,194200,2956,111,6,5,
"Census Tract 5011.05, Gloucester County, New Jersey",5011.05,586,327,141,3109,21,107,37,18,3109,160700,3109,35,6,4,
"Census Tract 5011.06, Gloucester County, New Jersey",5011.06,433,454,274,4134,53,0,121,0,3992,222800,4134,32,6,8,
"Census Tract 5011.07, Gloucester County, New Jersey",5011.07,206,334,211,4395,104,9,8,14,4395,171000,4395,44,6,8,
"Census Tract 5012.01, Gloucester County, New Jersey",5012.01,107,1161,426,6177,72,0,47,61,6140,293800,6177,222,6,3,
"Census Tract 5012.02, Gloucester County, New Jersey",5012.02,155,766,349,4900,25,0,48,0,4888,268600,4900,98,6,5,
"Census Tract 5012.03, Gloucester County, New Jersey",5012.03,68,367,248,3283,0,24,20,0,3283,206400,3283,114,6,7,
"Census Tract 5012.04, Gloucester County, New Jersey",5012.04,156,424,271,3941,36,0,9,0,3941,211700,3941,84,6,7,
"Census Tract 5012.05, Gloucester County, New Jersey",5012.05,113,535,303,3003,34,0,22,0,3003,270400,3003,74,6,1,
"Census Tract 5012.06, Gloucester County, New Jersey",5012.06,237,416,281,3605,12,31,13,24,3446,249900,3605,64,6,4,
"Census Tract 5012.08, Gloucester County, New Jersey",5012.08,362,629,219,4120,7,37,18,0,4074,213200,4120,158,6,4,
"Census Tract 5012.09, Gloucester County, New Jersey",5012.09,455,764,486,7359,0,210,52,113,7359,253900,7359,155,6,6,
"Census Tract 5012.10, Gloucester County, New Jersey",5012.1,27,534,331,3660,22,28,0,0,3653,249400,3660,107,6,6,
"Census Tract 5012.12, Gloucester County, New Jersey",5012.12,136,473,315,3538,0,0,0,0,3538,156900,3538,69,6,6,
"Census Tract 5012.13, Gloucester County, New Jersey",5012.13,175,1064,217,4630,8,73,18,11,4630,255300,4630,166,6,3,
"Census Tract 5013.01, Gloucester County, New Jersey",5013.01,210,538,135,3611,10,0,8,19,3601,200800,3611,152,6,4,
"Census Tract 5013.02, Gloucester County, New Jersey",5013.02,159,489,146,2935,19,0,5,0,2935,167600,2935,72,6,7,
"Census Tract 5013.03, Gloucester County, New Jersey",5013.03,60,367,174,2413,5,9,48,10,2355,219300,2413,47,6,2,
"Census Tract 5014.02, Gloucester County, New Jersey",5014.02,786,296,154,3498,0,161,0,0,3490,168600,3498,122,6,2,
"Census Tract 5014.03, Gloucester County, New Jersey",5014.03,491,386,207,3477,0,0,39,0,3477,188300,3477,104,6,1,
"Census Tract 5014.04, Gloucester County, New Jersey",5014.04,399,79,59,3012,0,202,5,13,3012,181800,3012,40,6,1,
"Census Tract 5014.05, Gloucester County, New Jersey",5014.05,151,616,293,3983,29,46,0,0,3979,224800,3983,128,6,1,
"Census Tract 5014.06, Gloucester County, New Jersey",5014.06,1121,445,223,4828,28,308,14,29,4828,210800,4828,108,6,4,
"Census Tract 5015, Gloucester County, New Jersey",5015,691,748,367,8225,48,328,43,25,8225,179700,8225,128,6,4,
"Census Tract 5016.03, Gloucester County, New Jersey",5016.03,605,722,367,6654,32,178,0,22,6654,177600,6654,57,6,6,
"Census Tract 5016.04, Gloucester County, New Jersey",5016.04,701,853,486,7481,36,124,34,126,7363,220000,7481,130,6,3,
"Census Tract 5016.05, Gloucester County, New Jersey",5016.05,432,504,170,4887,143,24,0,26,4887,174700,4887,96,6,1,
"Census Tract 5016.06, Gloucester County, New Jersey",5016.06,326,779,447,6880,120,0,17,64,6870,201700,6880,193,6,5,
"Census Tract 5016.08, Gloucester County, New Jersey",5016.08,556,609,254,5006,107,7,29,0,4966,169500,5006,145,6,7,
"Census Tract 5016.09, Gloucester County, New Jersey",5016.09,162,1032,407,5792,207,45,18,0,5792,314400,5792,149,6,6,
"Census Tract 5017.01, Gloucester County, New Jersey",5017.01,206,666,372,5460,52,0,8,0,5460,227900,5460,171,6,5,
"Census Tract 5017.02, Gloucester County, New Jersey",5017.02,165,242,171,2576,20,0,8,0,2576,234800,2576,98,6,3,
"Census Tract 5017.03, Gloucester County, New Jersey",5017.03,447,349,144,4454,61,122,0,0,4454,210200,4454,218,6,1,
"Census Tract 5017.04, Gloucester County, New Jersey",5017.04,340,395,163,4264,24,0,93,25,4264,189100,4264,141,6,6,
"Census Tract 5018, Gloucester County, New Jersey",5018,115,166,114,1681,4,84,0,0,1681,198300,1681,57,6,1,
"Census Tract 5019, Gloucester County, New Jersey",5019,248,524,292,4243,109,0,12,0,4243,242300,4243,158,6,3,
"Census Tract 502, Somerset County, New Jersey",502,85,595,63,2314,0,65,0,14,2314,302800,2314,51,16,3,
"Census Tract 5020.01, Gloucester County, New Jersey",5020.01,116,976,232,5409,45,34,13,0,5405,356300,5409,247,6,4,
"Census Tract 5020.02, Gloucester County, New Jersey",5020.02,246,1239,453,7207,15,0,0,0,7203,284400,7207,270,6,5,
"Census Tract 5021, Gloucester County, New Jersey",5021,59,517,144,3195,70,22,14,41,3195,355600,3195,98,6,1,
"Census Tract 5022, Gloucester County, New Jersey",5022,446,2074,456,10961,139,39,103,163,10961,338200,10961,530,6,1,
"Census Tract 5023, Gloucester County, New Jersey",5023,163,314,160,2627,15,58,21,10,2627,211300,2627,32,6,6,
"Census Tract 5024, Gloucester County, New Jersey",5024,327,970,322,6000,45,126,128,13,5991,218900,6000,210,6,3,
"Census Tract 503, Somerset County, New Jersey",503,84,872,82,3972,26,30,0,7,3972,286000,3972,113,16,8,
"Census Tract 504, Somerset County, New Jersey",504,399,259,122,2552,21,27,0,14,2552,266700,2552,51,16,1,
"Census Tract 505, Somerset County, New Jersey",505,556,536,141,3509,0,38,0,96,3509,288900,3509,129,16,4,
"Census Tract 506, Somerset County, New Jersey",506,62,666,194,3809,0,0,40,0,3809,350600,3809,151,16,8,
"Census Tract 507.01, Somerset County, New Jersey",507.01,121,812,178,3958,11,0,0,0,3928,380700,3958,63,16,8,
"Census Tract 507.03, Somerset County, New Jersey",507.03,221,1172,194,5233,98,16,0,13,5192,530100,5233,32,16,8,
"Census Tract 507.04, Somerset County, New Jersey",507.04,395,1378,159,6668,93,0,24,70,6651,355700,6668,188,16,8,
"Census Tract 508.01, Somerset County, New Jersey",508.01,49,825,119,3689,39,0,10,0,3549,514200,3689,68,16,8,
"Census Tract 508.02, Somerset County, New Jersey",508.02,65,732,216,4427,37,11,40,124,4270,433400,4427,118,16,8,
"Census Tract 509.01, Somerset County, New Jersey",509.01,63,1112,161,4741,115,0,22,53,4741,477300,4741,167,16,8,
"Census Tract 509.02, Somerset County, New Jersey",509.02,56,856,206,3626,14,0,59,0,3576,514700,3626,188,16,8,
"Census Tract 509.03, Somerset County, New Jersey",509.03,269,1169,200,5530,61,0,12,0,5530,637900,5530,303,16,8,
"Census Tract 51, Essex County, New Jersey",51,456,71,29,2067,0,0,0,14,2067,189500,2067,66,18,5,
"Census Tract 51, Middlesex County, New Jersey",51,2026,433,42,6074,18,463,0,231,6022,368600,6074,85,16,3,
"Census Tract 510, Somerset County, New Jersey",510,528,1311,302,6983,154,95,0,68,6845,315800,6983,108,16,8,
"Census Tract 511, Bergen County, New Jersey",511,376,1068,265,6245,227,65,16,0,6245,412400,6245,87,20,2,
"Census Tract 511, Somerset County, New Jersey",511,163,219,74,3702,54,7,14,0,3698,268400,3702,93,16,3,
"Census Tract 512, Bergen County, New Jersey",512,47,673,112,2596,11,0,22,15,2596,440700,2596,113,20,7,
"Census Tract 512, Somerset County, New Jersey",512,679,254,193,4666,0,42,0,0,4666,268600,4666,253,16,2,
"Census Tract 513, Bergen County, New Jersey",513,389,1125,93,4547,21,67,12,80,4547,451800,4547,213,20,4,
"Census Tract 513, Somerset County, New Jersey",513,65,376,138,2239,49,5,13,5,2239,309200,2239,83,16,2,
"Census Tract 514, Bergen County, New Jersey",514,267,1214,139,4909,22,69,59,51,4909,409700,4909,138,20,2,
"Census Tract 514, Somerset County, New Jersey",514,173,330,192,4477,3,0,42,0,4477,265300,4477,45,16,2,
"Census Tract 515, Somerset County, New Jersey",515,631,164,68,3213,0,24,10,0,3213,257300,3213,46,16,5,
"Census Tract 516, Somerset County, New Jersey",516,153,308,75,2736,28,0,12,0,2736,264400,2736,126,16,5,
"Census Tract 517, Somerset County, New Jersey",517,454,255,137,5073,11,158,22,0,5073,242800,5073,83,16,2,
"Census Tract 518, Somerset County, New Jersey",518,568,318,117,4759,18,146,10,0,4749,285500,4759,99,16,7,
"Census Tract 519, Somerset County, New Jersey",519,358,706,204,3496,99,15,10,0,3496,276700,3496,94,16,2,
"Census Tract 52, Essex County, New Jersey",52,322,69,60,1095,0,20,0,33,1095,195300,1095,12,18,3,
"Census Tract 52, Hudson County, New Jersey",52,1335,577,95,4444,0,68,0,63,4444,231900,4444,81,14,16,
"Census Tract 52, Middlesex County, New Jersey",52,3576,196,52,6273,0,496,0,132,6265,243300,6273,108,16,7,
"Census Tract 520.01, Somerset County, New Jersey",520.01,294,421,285,3882,141,38,41,0,3882,284000,3882,128,16,4,
"Census Tract 520.02, Somerset County, New Jersey",520.02,903,649,111,4846,10,225,0,0,4846,215700,4846,133,16,4,
"Census Tract 521, Bergen County, New Jersey",521,742,986,559,7828,0,114,11,0,7828,370000,7828,254,20,1,
"Census Tract 521, Somerset County, New Jersey",521,387,1589,215,7183,290,11,19,0,6999,436900,7183,274,16,2,
"Census Tract 522, Bergen County, New Jersey",522,334,1250,243,6013,0,46,17,266,6003,356200,6013,141,20,5,
"Census Tract 522.01, Somerset County, New Jersey",522.01,206,926,168,5544,11,0,0,129,5536,557300,5544,248,16,2,
"Census Tract 522.03, Somerset County, New Jersey",522.03,89,1357,149,4913,51,13,0,0,4870,775500,4913,311,16,2,
"Census Tract 522.04, Somerset County, New Jersey",522.04,170,1175,166,5272,13,14,26,0,5272,778200,5272,287,16,2,
"Census Tract 523, Somerset County, New Jersey",523,251,1117,180,5855,145,72,0,22,5787,730800,5855,349,16,2,
"Census Tract 524, Somerset County, New Jersey",524,239,1330,204,5218,30,42,34,0,5218,703600,5218,219,16,7,
"Census Tract 526.01, Somerset County, New Jersey",526.01,318,1927,408,9872,74,14,165,0,9780,815000,9872,502,16,2,
"Census Tract 526.03, Somerset County, New Jersey",526.03,183,1218,102,4241,14,31,400,25,4241,338400,4241,165,16,2,
"Census Tract 527, Somerset County, New Jersey",527,196,1634,275,7766,97,66,303,32,7766,642600,7766,471,16,3,
"Census Tract 528, Somerset County, New Jersey",528,125,681,47,2580,59,16,0,22,2432,735600,2580,123,16,4,
"Census Tract 529.01, Somerset County, New Jersey",529.01,65,276,37,1101,0,0,5,5,1101,744100,1101,56,16,2,
"Census Tract 529.03, Somerset County, New Jersey",529.03,208,1896,397,6085,210,158,53,40,6085,350500,6085,353,16,2,
"Census Tract 529.04, Somerset County, New Jersey",529.04,48,564,124,2136,39,0,31,14,2136,968400,2136,89,16,2,
"Census Tract 53, Essex County, New Jersey",53,791,114,163,2127,0,0,0,90,2127,182000,2127,18,18,5,
"Census Tract 53, Hudson County, New Jersey",53,785,201,172,2843,0,16,0,98,2843,289900,2843,23,14,16,
