full_name,census_tract,poverty,bachelors,associates,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,population,self_income,museums,pharmacies,score
"Census Tract 416.02, Morris County, New Jersey",416.02,119,447,158,2889,13,77,21,29,2889,387900,2889,137,29,7,
"Census Tract 416.03, Morris County, New Jersey",416.03,278,1165,215,4695,0,20,32,9,4684,429700,4695,135,29,3,
"Census Tract 416.04, Morris County, New Jersey",416.04,107,1051,178,4490,62,0,9,8,4490,455800,4490,139,29,7,
"Census Tract 417.01, Morris County, New Jersey",417.01,331,1321,221,6203,22,68,37,25,6203,337400,6203,141,29,3,
"Census Tract 417.02, Morris County, New Jersey",417.02,161,584,172,3358,104,55,17,0,3353,318500,3358,62,29,3,
"Census Tract 417.04, Morris County, New Jersey",417.04,113,1199,209,4703,63,111,22,27,4703,452300,4703,93,29,6,
"Census Tract 417.05, Morris County, New Jersey",417.05,252,391,88,1571,20,21,0,0,1571,469900,1571,72,29,3,
"Census Tract 417.06, Morris County, New Jersey",417.06,358,1365,321,5348,57,239,34,203,5348,470800,5348,239,29,3,
"Census Tract 418.01, Morris County, New Jersey",418.01,151,771,66,2851,0,13,0,93,2843,368700,2851,20,29,5,
"Census Tract 418.02, Morris County, New Jersey",418.02,65,1122,162,5100,0,0,11,0,5100,368400,5100,285,29,5,
"Census Tract 418.03, Morris County, New Jersey",418.03,155,1169,161,4859,119,0,12,0,4593,515300,4859,223,29,4,
"Census Tract 419.01, Morris County, New Jersey",419.01,251,1104,306,6012,118,0,0,0,6012,518200,6012,229,29,5,
"Census Tract 419.02, Morris County, New Jersey",419.02,231,1030,233,5220,45,0,11,0,5220,540100,5220,160,29,2,
"Census Tract 42, Essex County, New Jersey",42,1029,131,57,2407,0,0,12,14,2407,170000,2407,22,18,3,
"Census Tract 42, Hudson County, New Jersey",42,1156,718,191,5049,0,11,0,178,5049,311200,5049,80,14,16,
"Census Tract 42, Middlesex County, New Jersey",42,349,237,88,3025,0,0,0,0,3013,258500,3025,48,16,6,
"Census Tract 42.01, Mercer County, New Jersey",42.01,219,1408,172,7338,79,52,22,94,7232,722300,7338,607,28,1,
"Census Tract 42.03, Mercer County, New Jersey",42.03,325,757,47,4140,82,8,67,114,4140,1081600,4140,234,28,7,
"Census Tract 42.04, Mercer County, New Jersey",42.04,470,789,60,5547,0,105,63,203,5547,904400,5547,444,28,4,
"Census Tract 420, Morris County, New Jersey",420,115,781,210,4690,13,37,27,27,4690,481400,4690,204,29,2,
"Census Tract 421, Bergen County, New Jersey",421,154,1569,285,7088,34,0,0,57,6998,495800,7088,369,20,4,
"Census Tract 421, Morris County, New Jersey",421,64,888,231,4190,37,24,36,14,4190,444600,4190,128,29,2,
"Census Tract 422, Morris County, New Jersey",422,151,1300,224,5427,28,0,5,0,5427,490100,5427,219,29,1,
"Census Tract 423.01, Bergen County, New Jersey",423.01,48,1062,139,4515,47,36,15,8,4445,570400,4515,199,20,7,
"Census Tract 423.01, Morris County, New Jersey",423.01,46,590,144,2550,47,6,44,3,2550,441500,2550,88,29,5,
"Census Tract 423.02, Bergen County, New Jersey",423.02,100,1250,320,5900,0,0,25,0,4631,588300,5900,186,20,5,
"Census Tract 423.02, Morris County, New Jersey",423.02,70,722,162,3062,142,0,0,0,3062,501900,3062,168,29,5,
"Census Tract 424, Bergen County, New Jersey",424,108,1032,189,4606,8,0,43,10,4606,592800,4606,168,20,6,
"Census Tract 425, Bergen County, New Jersey",425,184,1158,210,4686,0,0,14,8,4654,611300,4686,201,20,7,
"Census Tract 425, Morris County, New Jersey",425,59,910,105,3313,79,0,31,13,3313,639400,3313,171,29,4,
"Census Tract 426, Morris County, New Jersey",426,655,1804,438,8474,21,265,38,275,8440,576300,8474,363,29,1,
"Census Tract 427, Morris County, New Jersey",427,94,1024,103,4095,0,73,17,0,4069,663900,4095,114,29,3,
"Census Tract 428, Morris County, New Jersey",428,106,1196,108,4935,165,57,8,0,4935,804900,4935,262,29,5,
"Census Tract 429, Morris County, New Jersey",429,316,897,106,3779,27,57,14,34,3769,587800,3779,133,29,3,
"Census Tract 43, Essex County, New Jersey",43,1124,141,133,2510,0,42,0,34,2510,188500,2510,0,18,7,
"Census Tract 43, Hudson County, New Jersey",43,387,391,60,2487,0,18,0,48,2487,292300,2487,127,14,16,
"Census Tract 43, Middlesex County, New Jersey",43,584,138,207,4088,0,0,0,0,4088,225800,4088,17,16,7,
"Census Tract 43.01, Mercer County, New Jersey",43.01,309,1918,219,8639,13,211,76,179,8639,462200,8639,211,28,5,
"Census Tract 43.04, Mercer County, New Jersey",43.04,105,1573,153,8004,28,32,24,17,7983,640200,8004,342,28,1,
"Census Tract 43.06, Mercer County, New Jersey",43.06,120,1313,134,5538,100,28,98,37,5363,601400,5538,284,28,2,
"Census Tract 43.07, Mercer County, New Jersey",43.07,325,1524,127,5807,0,48,108,276,5807,600600,5807,464,28,4,
"Census Tract 43.09, Mercer County, New Jersey",43.09,139,1012,129,4550,35,62,70,0,4550,453400,4550,251,28,2,
"Census Tract 43.10, Mercer County, New Jersey",43.1,33,2513,357,9565,55,93,43,0,9551,370600,9565,275,28,7,
"Census Tract 430, Morris County, New Jersey",430,245,1115,145,4518,142,117,0,53,4518,624400,4518,250,29,5,
"Census Tract 430.01, Bergen County, New Jersey",430.01,64,1019,106,4086,44,7,36,0,4078,584200,4086,214,20,7,
"Census Tract 430.02, Bergen County, New Jersey",430.02,226,1062,170,4768,0,6,17,214,4547,485700,4768,224,20,1,
"Census Tract 431, Morris County, New Jersey",431,153,890,109,3486,33,0,94,18,3486,1052800,3486,149,29,5,
"Census Tract 432, Morris County, New Jersey",432,170,709,27,4307,36,50,75,82,4195,751000,4307,75,29,7,
"Census Tract 433.01, Morris County, New Jersey",433.01,79,668,94,3003,61,31,24,14,2689,541400,3003,101,29,7,
"Census Tract 433.02, Morris County, New Jersey",433.02,323,813,34,2947,30,0,12,56,2947,605500,2947,154,29,7,
"Census Tract 433.03, Morris County, New Jersey",433.03,36,1054,65,3749,70,0,39,0,3741,629100,3749,141,29,5,
"Census Tract 434.01, Morris County, New Jersey",434.01,289,1756,129,7148,0,86,105,159,6803,470800,7148,318,29,6,
"Census Tract 434.02, Morris County, New Jersey",434.02,431,1553,125,5660,104,0,149,22,5618,587600,5660,378,29,5,
"Census Tract 435, Morris County, New Jersey",435,505,281,63,3669,30,30,0,14,3669,345800,3669,54,29,2,
"Census Tract 436, Morris County, New Jersey",436,154,1310,145,5353,45,174,31,355,5312,469800,5353,161,29,6,
"Census Tract 437, Morris County, New Jersey",437,247,1157,93,3607,35,84,8,89,3339,447800,3607,177,29,7,
"Census Tract 438, Morris County, New Jersey",438,670,1081,113,6048,0,88,13,73,6035,391700,6048,416,29,7,
"Census Tract 439, Morris County, New Jersey",439,82,1366,101,4807,14,40,26,0,4807,832300,4807,238,29,6,
"Census Tract 44, Essex County, New Jersey",44,473,45,95,1547,0,8,0,0,1547,207300,1547,43,18,2,
"Census Tract 44, Hudson County, New Jersey",44,1059,171,66,2502,0,42,0,31,2502,278100,2502,66,14,16,
"Census Tract 44, Middlesex County, New Jersey",44,605,277,176,4636,0,0,0,112,4636,227800,4636,43,16,5,
"Census Tract 44.03, Mercer County, New Jersey",44.03,570,908,189,5532,0,117,0,28,5532,267600,5532,82,28,7,
"Census Tract 44.04, Mercer County, New Jersey",44.04,819,1282,250,7034,67,96,34,0,7034,208400,7034,230,28,7,
"Census Tract 44.05, Mercer County, New Jersey",44.05,491,1768,388,8011,0,73,127,138,7945,388300,8011,339,28,4,
"Census Tract 44.06, Mercer County, New Jersey",44.06,471,853,238,5046,23,226,15,27,5046,266100,5046,88,28,5,
"Census Tract 44.07, Mercer County, New Jersey",44.07,679,1326,432,7402,17,212,16,121,7402,343000,7402,387,28,5,
"Census Tract 440, Morris County, New Jersey",440,126,1517,112,5721,120,146,41,13,5621,820400,5721,250,29,6,
"Census Tract 441, Bergen County, New Jersey",441,148,1527,200,6211,0,0,221,0,6211,669500,6211,206,20,6,
"Census Tract 441.01, Morris County, New Jersey",441.01,23,830,62,2953,107,21,11,0,2953,548700,2953,132,29,2,
"Census Tract 441.02, Morris County, New Jersey",441.02,254,1150,328,5809,54,51,0,33,5809,466500,5809,153,29,1,
"Census Tract 442, Morris County, New Jersey",442,131,1003,155,3881,29,0,50,12,3881,1006100,3881,155,29,3,
"Census Tract 442.01, Bergen County, New Jersey",442.01,4,1174,57,3760,24,0,15,0,3760,586000,3760,164,20,6,
"Census Tract 442.02, Bergen County, New Jersey",442.02,193,1466,205,5029,29,64,31,25,5029,395600,5029,158,20,5,
"Census Tract 443, Morris County, New Jersey",443,136,1336,182,6472,0,44,0,12,6472,336600,6472,216,29,7,
"Census Tract 444.01, Morris County, New Jersey",444.01,108,1188,216,4399,0,0,32,26,4371,436500,4399,185,29,3,
"Census Tract 444.03, Morris County, New Jersey",444.03,157,1218,254,4833,82,0,6,49,4833,343500,4833,208,29,3,
"Census Tract 444.04, Morris County, New Jersey",444.04,47,1104,255,4323,78,0,21,0,4323,334400,4323,202,29,1,
"Census Tract 445.01, Morris County, New Jersey",445.01,244,1428,479,6519,309,24,140,11,6519,319600,6519,257,29,1,
"Census Tract 445.02, Morris County, New Jersey",445.02,271,658,268,4467,42,0,21,4,4467,336400,4467,116,29,1,
"Census Tract 446.01, Morris County, New Jersey",446.01,308,680,292,4864,0,33,27,16,4864,346500,4864,248,29,3,
"Census Tract 446.02, Morris County, New Jersey",446.02,320,1180,438,5763,19,0,15,0,5763,325600,5763,201,29,4,
"Census Tract 447.01, Morris County, New Jersey",447.01,350,583,354,4992,45,80,11,0,4992,272600,4992,169,29,3,
"Census Tract 447.02, Morris County, New Jersey",447.02,302,1379,418,5832,0,40,0,0,5832,378800,5832,242,29,5,
"Census Tract 448, Morris County, New Jersey",448,690,556,336,7171,35,0,37,0,7171,262800,7171,182,29,2,
"Census Tract 449, Morris County, New Jersey",449,331,593,382,6081,20,18,32,0,6040,270200,6081,379,29,3,
"Census Tract 45, Essex County, New Jersey",45,448,204,125,3115,0,14,14,0,3115,211700,3115,101,18,1,
"Census Tract 45, Hudson County, New Jersey",45,1531,229,163,4476,0,52,0,0,4476,341400,4476,62,14,16,
"Census Tract 45, Middlesex County, New Jersey",45,1838,526,172,7640,0,73,19,39,7640,225500,7640,79,16,7,
"Census Tract 45.01, Mercer County, New Jersey",45.01,107,313,15,6567,0,12,37,86,6561,826200,6567,101,28,1,
"Census Tract 45.02, Mercer County, New Jersey",45.02,219,247,5,1221,20,0,32,38,1221,1696400,1221,61,28,7,
"Census Tract 450, Morris County, New Jersey",450,504,445,289,5065,0,21,0,11,4908,251800,5065,71,29,6,
"Census Tract 451, Bergen County, New Jersey",451,838,1368,305,8873,0,59,47,44,8873,465500,8873,446,20,7,
"Census Tract 451, Morris County, New Jersey",451,349,693,425,6586,0,20,0,44,6586,279900,6586,236,29,7,
"Census Tract 452, Bergen County, New Jersey",452,159,564,102,2421,0,72,11,70,2406,427300,2421,100,20,4,
"Census Tract 452, Morris County, New Jersey",452,170,515,276,3634,0,23,17,7,3634,290500,3634,98,29,6,
"Census Tract 453, Morris County, New Jersey",453,271,642,234,4622,37,25,16,32,4494,289200,4622,186,29,7,
"Census Tract 454.01, Morris County, New Jersey",454.01,93,986,283,5251,167,33,68,156,5251,289300,5251,402,29,5,
"Census Tract 454.02, Morris County, New Jersey",454.02,447,679,272,5082,44,25,9,0,5082,266100,5082,268,29,4,
"Census Tract 455.01, Morris County, New Jersey",455.01,35,973,443,5040,14,0,48,0,5040,379500,5040,123,29,4,
"Census Tract 455.02, Morris County, New Jersey",455.02,349,2129,585,8737,56,0,44,29,8737,406100,8737,432,29,2,
"Census Tract 456.02, Morris County, New Jersey",456.02,407,82,111,1623,10,19,4,51,1623,171700,1623,56,29,3,
"Census Tract 456.03, Morris County, New Jersey",456.03,103,1169,282,5315,0,110,65,75,5315,437800,5315,156,29,6,
"Census Tract 457.01, Morris County, New Jersey",457.01,98,1318,242,5968,82,23,57,64,5968,556800,5968,343,29,1,
"Census Tract 457.03, Morris County, New Jersey",457.03,179,959,215,3869,77,0,35,0,3869,549400,3869,206,29,1,
"Census Tract 457.04, Morris County, New Jersey",457.04,165,1353,77,5360,62,0,27,22,5360,527000,5360,279,29,1,
"Census Tract 458.04, Morris County, New Jersey",458.04,150,1641,164,5892,76,0,118,23,5892,900100,5892,269,29,7,
"Census Tract 459.01, Morris County, New Jersey",459.01,101,331,45,1577,4,0,16,0,1577,497100,1577,76,29,5,
"Census Tract 459.02, Morris County, New Jersey",459.02,226,2062,279,7935,22,32,68,0,7923,637600,7935,389,29,2,
"Census Tract 46, Essex County, New Jersey",46,717,166,140,2656,0,18,0,35,2656,227200,2656,39,18,1,
"Census Tract 46, Hudson County, New Jersey",46,619,193,42,2233,0,20,10,0,2233,278800,2233,85,14,16,
"Census Tract 46, Middlesex County, New Jersey",46,1456,295,106,5356,0,28,0,9,5356,244800,5356,48,16,3,
"Census Tract 460, Morris County, New Jersey",460,426,364,209,3248,57,41,0,61,3248,266400,3248,58,29,4,
"Census Tract 461, Bergen County, New Jersey",461,507,833,190,4277,0,31,40,60,4277,339100,4277,232,20,7,
"Census Tract 461.03, Morris County, New Jersey",461.03,348,1068,524,5594,12,153,20,54,5594,315600,5594,242,29,6,
"Census Tract 461.04, Morris County, New Jersey",461.04,363,1126,339,7331,15,45,97,33,7331,423100,7331,259,29,4,
"Census Tract 461.05, Morris County, New Jersey",461.05,604,1403,276,7664,101,264,26,15,7664,262400,7664,89,29,3,
"Census Tract 461.06, Morris County, New Jersey",461.06,289,1702,384,8262,73,37,68,16,8262,371600,8262,177,29,7,
"Census Tract 462, Bergen County, New Jersey",462,216,613,233,4225,73,0,26,107,4225,325400,4225,210,20,4,
"Census Tract 462.01, Morris County, New Jersey",462.01,226,1510,270,6259,182,60,0,17,6128,386100,6259,226,29,5,
"Census Tract 462.02, Morris County, New Jersey",462.02,168,885,71,3823,34,0,32,25,3823,440700,3823,156,29,7,
"Census Tract 462.97, Morris County, New Jersey",462.97,45,980,69,3514,25,14,0,0,3514,505100,3514,189,29,2,
"Census Tract 462.98, Morris County, New Jersey",462.98,152,992,262,5116,63,0,35,0,5116,498900,5116,221,29,4,
"Census Tract 463, Bergen County, New Jersey",463,523,942,143,4474,0,19,35,84,4461,295200,4474,139,20,4,
"Census Tract 463, Morris County, New Jersey",463,240,1271,191,5404,25,0,30,0,5357,433900,5404,315,29,3,
"Census Tract 464, Morris County, New Jersey",464,182,1266,160,5012,43,130,45,0,4793,621100,5012,213,29,1,
"Census Tract 47, Essex County, New Jersey",47,553,493,381,5508,29,50,0,49,5508,232000,5508,133,18,2,
"Census Tract 47, Hudson County, New Jersey",47,614,390,73,2649,0,49,0,11,2635,255000,2649,114,14,16,
"Census Tract 47, Middlesex County, New Jersey",47,736,477,122,4518,0,0,0,14,4518,245800,4518,30,16,2,
"Census Tract 471, Bergen County, New Jersey",471,167,1451,190,5901,5,0,0,6,5808,622200,5901,368,20,3,
"Census Tract 472, Bergen County, New Jersey",472,236,1248,84,4318,45,0,147,0,4299,903800,4318,216,20,4,
"Census Tract 473, Bergen County, New Jersey",473,65,705,42,3138,15,13,30,32,3138,1033800,3138,183,20,1,
"Census Tract 474, Bergen County, New Jersey",474,330,1354,196,5130,22,22,146,25,5113,728900,5130,234,20,7,
"Census Tract 475, Bergen County, New Jersey",475,268,1931,204,6943,0,24,172,0,6848,644200,6943,261,20,7,
"Census Tract 48, Hudson County, New Jersey",48,668,861,272,4257,0,11,0,88,4257,285200,4257,165,14,16,
"Census Tract 48, Middlesex County, New Jersey",48,1799,327,146,6109,0,0,0,11,5847,212500,6109,62,16,2,
"Census Tract 48.01, Essex County, New Jersey",48.01,943,82,64,2361,0,28,0,15,2361,186300,2361,34,18,4,
"Census Tract 48.02, Essex County, New Jersey",48.02,1719,31,70,3297,0,117,0,0,3297,138800,3297,37,18,1,
"Census Tract 481, Bergen County, New Jersey",481,396,893,239,4138,39,105,0,54,4138,446700,4138,175,20,4,
"Census Tract 482, Bergen County, New Jersey",482,71,1734,243,7448,0,0,190,91,7434,475300,7448,344,20,5,
"Census Tract 49, Essex County, New Jersey",49,676,214,225,3441,14,41,35,144,3441,249100,3441,90,18,4,
"Census Tract 49, Hudson County, New Jersey",49,1003,552,139,3885,8,50,0,0,3885,284700,3885,62,14,16,
"Census Tract 49, Middlesex County, New Jersey",49,1346,290,153,5002,0,38,0,29,4978,237100,5002,50,16,4,
"Census Tract 490.01, Bergen County, New Jersey",490.01,118,1153,262,4504,0,0,88,0,4504,657400,4504,300,20,2,
"Census Tract 490.02, Bergen County, New Jersey",490.02,176,1444,261,5466,8,0,67,10,5456,534900,5466,193,20,2,
"Census Tract 5, Atlantic County, New Jersey",5,1204,156,83,3381,0,5,16,0,3381,154400,3381,79,21,5,
"Census Tract 5, Essex County, New Jersey",5,549,113,32,1922,9,0,0,5,1922,206300,1922,48,18,5,
"Census Tract 5, Hudson County, New Jersey",5,721,620,147,4758,26,35,0,33,4758,295700,4758,105,14,5,
"Census Tract 5, Mercer County, New Jersey",5,1151,157,73,4291,0,0,10,81,4291,91600,4291,62,28,1,
"Census Tract 5.01, Middlesex County, New Jersey",5.01,350,449,272,4588,122,86,44,26,4579,254700,4588,103,16,3,
"Census Tract 5.02, Middlesex County, New Jersey",5.02,484,1547,360,6986,0,240,15,109,6986,279200,6986,133,16,3,
"Census Tract 50, Bergen County, New Jersey",50,213,1110,271,6238,0,0,62,0,6238,386200,6238,110,20,5,
"Census Tract 50, Essex County, New Jersey",50,843,125,131,2760,0,0,0,50,2760,196000,2760,27,18,3,
"Census Tract 50, Middlesex County, New Jersey",50,969,318,138,4896,0,0,0,0,4896,295300,4896,45,16,1,
"Census Tract 500, Bergen County, New Jersey",500,208,981,241,5634,25,39,23,20,5391,351300,5634,152,20,1,
"Census Tract 5001, Gloucester County, New Jersey",5001,566,401,133,4233,67,270,44,9,4233,162600,4233,84,6,7,
"Census Tract 5002.01, Gloucester County, New Jersey",5002.01,119,239,109,2425,0,53,21,0,2425,183100,2425,39,6,1,
"Census Tract 5002.02, Gloucester County, New Jersey",5002.02,271,584,224,4464,8,85,6,0,4464,190000,4464,120,6,1,
"Census Tract 5002.03, Gloucester County, New Jersey",5002.03,389,901,406,4632,27,20,48,31,4632,202300,4632,94,6,2,
"Census Tract 5002.04, Gloucester County, New Jersey",5002.04,245,1443,400,6437,146,176,16,152,6310,288400,6437,155,6,1,
"Census Tract 5002.05, Gloucester County, New Jersey",5002.05,210,498,341,3485,27,6,115,12,3485,207200,3485,100,6,7,
"Census Tract 5003, Gloucester County, New Jersey",5003,246,184,125,3012,7,28,6,13,3012,153600,3012,34,6,7,
"Census Tract 5004, Gloucester County, New Jersey",5004,1757,328,375,6009,60,118,18,0,6009,122800,6009,135,6,1,
"Census Tract 5005, Gloucester County, New Jersey",5005,484,552,302,4870,24,90,36,0,4870,181100,4870,83,6,3,
"Census Tract 5006, Gloucester County, New Jersey",5006,549,1958,501,10252,154,17,14,0,10143,301100,10252,210,6,1,
"Census Tract 5007.01, Gloucester County, New Jersey",5007.01,426,1116,519,7751,73,38,126,0,7751,176500,7751,251,6,2,
"Census Tract 5007.02, Gloucester County, New Jersey",5007.02,77,988,354,5947,0,0,38,0,5947,243300,5947,176,6,2,
"Census Tract 5007.03, Gloucester County, New Jersey",5007.03,61,264,68,1465,15,0,0,0,1465,294500,1465,81,6,5,
"Census Tract 5008, Gloucester County, New Jersey",5008,68,463,190,2163,5,17,5,0,2163,276600,2163,110,6,8,
"Census Tract 5009, Gloucester County, New Jersey",5009,80,296,239,3027,30,0,6,0,3027,198200,3027,77,6,8,
"Census Tract 501, Somerset County, New Jersey",501,167,420,93,3348,23,41,33,32,3122,331200,3348,62,16,5,
"Census Tract 5010.01, Gloucester County, New Jersey",5010.01,492,215,120,2196,7,59,0,6,2196,144200,2196,27,6,3,
"Census Tract 5010.02, Gloucester County, New Jersey",5010.02,1019,446,151,4119,20,388,11,6,4032,180600,4119,61,6,2,
"Census Tract 5010.03, Gloucester County, New Jersey",5010.03,496,581,212,3709,9,26,56,0,3709,163300,3709,160,6,5,
"Census Tract 5011.01, Gloucester County, New Jersey",5011.01,890,257,260,4349,48,248,15,72,4265,152400,4349,54,6,6,
"Census Tract 5011.02, Gloucester County, New Jersey",5011.02,414,1098,388,6701,34,119,21,128,6663,229600,6701,186,6,3,
"Census Tract 5011.03, Gloucester County, New Jersey",5011.03,261,470,393,5013,73,18,11,0,5013,218200,5013,114,6,5,
"Census Tract 5011.04, Gloucester County, New Jersey",5011.04,197,317,159,3145,32,0,30,0,2911,184500,3145,67,6,5,
"Census Tract 5011.05, Gloucester County, New Jersey",5011.05,462,284,212,3049,8,110,21,33,3049,163800,3049,70,6,4,
"Census Tract 5011.06, Gloucester County, New Jersey",5011.06,344,515,288,3912,54,65,89,14,3786,211500,3912,58,6,8,
"Census Tract 5011.07, Gloucester County, New Jersey",5011.07,250,295,161,4421,113,17,0,19,4421,165300,4421,17,6,8,
"Census Tract 5012.01, Gloucester County, New Jersey",5012.01,89,1127,545,6211,49,0,94,0,6200,286400,6211,240,6,3,
"Census Tract 5012.02, Gloucester County, New Jersey",5012.02,100,874,286,4661,44,0,66,0,4661,261300,4661,85,6,5,
"Census Tract 5012.03, Gloucester County, New Jersey",5012.03,80,340,266,3162,0,16,16,0,3162,196900,3162,126,6,7,
"Census Tract 5012.04, Gloucester County, New Jersey",5012.04,82,607,275,3875,41,0,0,0,3875,206000,3875,43,6,7,
"Census Tract 5012.05, Gloucester County, New Jersey",5012.05,99,446,237,2855,60,0,16,0,2855,272800,2855,100,6,1,
"Census Tract 5012.06, Gloucester County, New Jersey",5012.06,214,474,218,3629,45,39,12,32,3473,225600,3629,63,6,4,
"Census Tract 5012.08, Gloucester County, New Jersey",5012.08,184,697,252,4052,31,23,32,0,4004,218000,4052,194,6,4,
"Census Tract 5012.09, Gloucester County, New Jersey",5012.09,595,1376,422,7644,114,155,48,87,7644,269500,7644,286,6,6,
"Census Tract 5012.10, Gloucester County, New Jersey",5012.1,88,566,383,3660,35,0,0,0,3660,237800,3660,111,6,6,
"Census Tract 5012.12, Gloucester County, New Jersey",5012.12,149,448,272,3750,40,0,8,0,3750,171700,3750,87,6,6,
"Census Tract 5012.13, Gloucester County, New Jersey",5012.13,227,1104,305,4802,104,88,6,0,4802,253500,4802,110,6,3,
"Census Tract 5013.01, Gloucester County, New Jersey",5013.01,203,523,305,3586,11,12,7,0,3586,199600,3586,146,6,4,
"Census Tract 5013.02, Gloucester County, New Jersey",5013.02,227,366,183,2807,20,9,31,0,2807,150700,2807,94,6,7,
"Census Tract 5013.03, Gloucester County, New Jersey",5013.03,185,360,179,2523,0,8,9,0,2448,199400,2523,56,6,2,
"Census Tract 5014.02, Gloucester County, New Jersey",5014.02,985,304,115,3388,28,204,0,0,3377,164000,3388,98,6,2,
"Census Tract 5014.03, Gloucester County, New Jersey",5014.03,445,553,253,3752,25,23,50,9,3752,190800,3752,101,6,1,
"Census Tract 5014.04, Gloucester County, New Jersey",5014.04,384,112,57,3097,0,186,7,13,3097,178800,3097,22,6,1,
"Census Tract 5014.05, Gloucester County, New Jersey",5014.05,312,635,229,4033,12,54,0,0,4018,209300,4033,159,6,1,
"Census Tract 5014.06, Gloucester County, New Jersey",5014.06,1229,382,275,4925,38,500,4,181,4925,194500,4925,138,6,4,
"Census Tract 5015, Gloucester County, New Jersey",5015,716,927,387,8386,58,92,10,30,8386,178100,8386,182,6,4,
"Census Tract 5016.03, Gloucester County, New Jersey",5016.03,588,600,363,6386,29,65,0,26,6386,168800,6386,84,6,6,
"Census Tract 5016.04, Gloucester County, New Jersey",5016.04,786,801,542,7355,111,39,13,139,7202,219400,7355,172,6,3,
"Census Tract 5016.05, Gloucester County, New Jersey",5016.05,400,549,149,4731,71,49,0,37,4731,169200,4731,115,6,1,
"Census Tract 5016.06, Gloucester County, New Jersey",5016.06,206,743,451,7113,187,0,19,45,7101,204500,7113,268,6,5,
"Census Tract 5016.08, Gloucester County, New Jersey",5016.08,518,542,287,5266,47,9,109,0,5255,161600,5266,146,6,7,
"Census Tract 5016.09, Gloucester County, New Jersey",5016.09,171,1009,411,5916,121,138,27,0,5916,303800,5916,173,6,6,
"Census Tract 5017.01, Gloucester County, New Jersey",5017.01,251,600,323,5276,56,0,16,0,5276,216700,5276,232,6,5,
"Census Tract 5017.02, Gloucester County, New Jersey",5017.02,107,220,130,2523,22,11,0,0,2523,211700,2523,125,6,3,
"Census Tract 5017.03, Gloucester County, New Jersey",5017.03,575,396,213,4265,120,53,15,0,4265,197100,4265,261,6,1,
"Census Tract 5017.04, Gloucester County, New Jersey",5017.04,526,416,167,4575,94,0,113,28,4561,184000,4575,213,6,6,
"Census Tract 5018, Gloucester County, New Jersey",5018,126,191,92,1668,4,104,3,0,1668,198600,1668,44,6,1,
"Census Tract 5019, Gloucester County, New Jersey",5019,324,471,292,4134,98,0,0,0,4134,221500,4134,120,6,3,
"Census Tract 502, Somerset County, New Jersey",502,134,677,76,2478,0,159,0,29,2478,291000,2478,41,16,3,
"Census Tract 5020.01, Gloucester County, New Jersey",5020.01,171,1044,272,5576,172,85,132,6,5576,354600,5576,245,6,4,
"Census Tract 5020.02, Gloucester County, New Jersey",5020.02,299,1424,495,7228,84,39,41,0,7228,301800,7228,316,6,5,
"Census Tract 5021, Gloucester County, New Jersey",5021,119,550,154,3203,66,5,19,0,3203,345300,3203,139,6,1,
"Census Tract 5022, Gloucester County, New Jersey",5022,562,2184,486,11886,100,13,89,126,11886,331400,11886,505,6,1,
"Census Tract 5023, Gloucester County, New Jersey",5023,142,285,146,2606,10,34,28,6,2606,200700,2606,51,6,6,
"Census Tract 5024, Gloucester County, New Jersey",5024,420,1137,247,5995,58,15,119,14,5980,201100,5995,279,6,3,
"Census Tract 503, Somerset County, New Jersey",503,84,902,155,3794,34,7,0,0,3794,287200,3794,111,16,8,
"Census Tract 504, Somerset County, New Jersey",504,439,346,115,2587,29,54,0,37,2587,240000,2587,57,16,1,
"Census Tract 505, Somerset County, New Jersey",505,458,591,168,3736,0,53,0,121,3736,279700,3736,81,16,4,
"Census Tract 506, Somerset County, New Jersey",506,81,640,172,3803,57,0,38,0,3803,374500,3803,101,16,8,
"Census Tract 507.01, Somerset County, New Jersey",507.01,121,770,252,4034,8,0,39,20,3998,410400,4034,90,16,8,
"Census Tract 507.03, Somerset County, New Jersey",507.03,278,1170,167,4982,137,39,10,54,4963,557800,4982,80,16,8,
"Census Tract 507.04, Somerset County, New Jersey",507.04,385,1266,240,6906,133,27,87,46,6884,367800,6906,221,16,8,
"Census Tract 508.01, Somerset County, New Jersey",508.01,48,888,85,3812,110,0,18,0,3665,526500,3812,139,16,8,
"Census Tract 508.02, Somerset County, New Jersey",508.02,64,778,183,4401,83,36,6,91,4244,454000,4401,152,16,8,
"Census Tract 509.01, Somerset County, New Jersey",509.01,109,1112,165,4727,92,0,17,52,4727,485300,4727,232,16,8,
"Census Tract 509.02, Somerset County, New Jersey",509.02,42,763,189,3415,43,0,100,0,3355,516200,3415,201,16,8,
"Census Tract 509.03, Somerset County, New Jersey",509.03,244,1188,249,5741,371,30,27,0,5741,620900,5741,292,16,8,
"Census Tract 51, Essex County, New Jersey",51,635,119,70,2122,0,25,0,0,2122,197100,2122,63,18,5,
"Census Tract 51, Middlesex County, New Jersey",51,1583,464,54,6069,13,371,0,306,6014,374100,6069,136,16,3,
"Census Tract 510, Somerset County, New Jersey",510,331,1389,417,7079,38,106,0,12,6946,309600,7079,156,16,8,
