full_name,census_tract,poverty,bachelors,associates,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,population,self_income,museums,pharmacies,score
"Census Tract 208, Cape May County, New Jersey",208.0,170,419,106,1955,93,0,65,16,1955,663000.0,1955,111,18,5,72.2325230769231
"Census Tract 208, Essex County, New Jersey",208.0,243,1965,257,7499,71,0,20,12,7286,641300.0,7499,428,18,2,72.17203076923079
"Census Tract 208, Salem County, New Jersey",208.0,435,614,181,3473,39,71,100,66,3473,239500.0,3473,124,4,2,27.24021538461539
"Census Tract 209, Salem County, New Jersey",209.0,288,475,249,3381,62,30,30,71,3317,252000.0,3381,178,4,4,28.526230769230768
"Census Tract 209.01, Cape May County, New Jersey",209.01,36,296,42,955,24,0,55,2,952,1182700.0,955,51,18,6,127.78129230769233
"Census Tract 209.01, Essex County, New Jersey",209.01,34,618,20,2205,11,4,12,27,2205,826800.0,2205,108,18,2,89.95555384615388
"Census Tract 209.02, Cape May County, New Jersey",209.02,79,406,57,1409,35,0,102,11,1406,1158700.0,1409,65,18,5,125.38896923076923
"Census Tract 209.02, Essex County, New Jersey",209.02,178,1598,163,5849,211,92,12,0,5849,500800.0,5849,284,18,6,56.387646153846156
"Census Tract 21, Bergen County, New Jersey",21.0,170,495,34,1513,0,0,7,0,1513,2000001.0,1513,58,20,2,216.03753846153845
"Census Tract 21, Essex County, New Jersey",21.0,851,293,153,3267,11,0,12,22,3267,225700.0,3267,19,18,2,25.63210769230769
"Census Tract 21, Mercer County, New Jersey",21.0,1109,91,58,4577,0,115,0,90,4577,88200.0,4577,23,28,1,11.282015384615386
"Census Tract 21.01, Middlesex County, New Jersey",21.01,61,495,89,2193,51,15,45,14,2193,552200.0,2193,95,16,7,60.37435384615387
"Census Tract 21.02, Middlesex County, New Jersey",21.02,36,806,230,3923,15,46,23,11,3923,478100.0,3923,112,16,3,53.07595384615385
"Census Tract 210, Essex County, New Jersey",210.0,95,1576,138,5176,13,210,0,0,5176,480100.0,5176,408,18,6,53.93087692307692
"Census Tract 210, Salem County, New Jersey",210.0,162,144,85,1445,35,84,0,12,1445,195500.0,1445,20,4,2,21.63155384615385
"Census Tract 210.01, Cape May County, New Jersey",210.01,27,288,231,2199,24,0,72,0,1736,322200.0,2199,76,18,1,35.51581538461538
"Census Tract 210.02, Cape May County, New Jersey",210.02,380,495,216,3539,0,0,83,0,3539,284100.0,3539,187,18,6,32.053907692307696
"Census Tract 211, Bergen County, New Jersey",211.0,1041,1002,342,6734,0,33,17,91,6712,366800.0,6734,291,20,2,42.286769230769245
"Census Tract 211, Cape May County, New Jersey",211.0,389,866,272,4787,0,13,41,75,4566,259600.0,4787,242,18,2,29.90692307692308
"Census Tract 211, Essex County, New Jersey",211.0,124,1129,213,4506,31,0,16,26,4506,388000.0,4506,226,18,6,43.6644
"Census Tract 211.01, Salem County, New Jersey",211.01,157,722,392,4808,47,0,33,0,4735,209800.0,4808,196,4,4,24.52881538461539
"Census Tract 211.02, Salem County, New Jersey",211.02,277,571,225,4132,195,185,66,0,4055,204500.0,4132,115,4,2,23.683569230769233
"Census Tract 212, Bergen County, New Jersey",212.0,576,670,232,5711,0,56,0,36,5711,335400.0,5711,259,20,6,38.41716923076924
"Census Tract 212, Essex County, New Jersey",212.0,199,869,111,3731,45,7,20,0,3731,521200.0,3731,297,18,5,57.70567692307693
"Census Tract 212.01, Salem County, New Jersey",212.01,150,318,273,3261,9,24,30,0,3174,215800.0,3261,181,4,4,24.539230769230773
"Census Tract 212.02, Salem County, New Jersey",212.02,127,199,152,2365,14,0,0,0,2365,179400.0,2365,65,4,2,20.242815384615387
"Census Tract 213, Bergen County, New Jersey",213.0,637,441,163,4443,0,0,0,0,4443,320700.0,4443,93,20,6,36.29706153846155
"Census Tract 213, Cape May County, New Jersey",213.0,340,536,339,3849,173,15,30,0,3849,359900.0,3849,187,18,2,40.355907692307696
"Census Tract 213, Essex County, New Jersey",213.0,156,1256,191,6017,88,19,15,0,5572,469200.0,6017,378,18,1,52.937584615384615
"Census Tract 213, Salem County, New Jersey",213.0,156,213,103,1851,0,0,21,9,1422,232900.0,1851,85,4,3,25.760430769230773
"Census Tract 214, Bergen County, New Jersey",214.0,972,447,251,5032,27,32,0,6,5032,342800.0,5032,181,20,6,38.96303076923078
"Census Tract 214, Cape May County, New Jersey",214.0,989,303,237,3707,53,145,159,87,3707,248000.0,3707,123,18,4,28.27041538461538
"Census Tract 214, Essex County, New Jersey",214.0,92,1804,272,6514,0,93,0,19,6147,462200.0,6514,235,18,5,52.42346153846154
"Census Tract 214, Salem County, New Jersey",214.0,342,268,163,3293,14,0,46,31,3293,151800.0,3293,50,4,1,17.635153846153848
"Census Tract 215, Bergen County, New Jersey",215.0,1168,400,205,5092,0,50,0,29,5092,314100.0,5092,120,20,5,35.88520000000001
"Census Tract 215, Cape May County, New Jersey",215.0,294,131,104,1742,31,0,13,16,1742,217800.0,1742,69,18,7,24.16327692307693
"Census Tract 215, Salem County, New Jersey",215.0,144,186,231,1946,0,0,39,0,1946,152700.0,1946,14,4,3,17.219353846153847
"Census Tract 216, Bergen County, New Jersey",216.0,838,264,161,4566,0,48,0,58,4566,304600.0,4566,94,20,6,34.607630769230774
"Census Tract 216, Cape May County, New Jersey",216.0,166,606,213,3131,29,0,104,81,3131,397100.0,3131,141,18,7,44.068369230769235
"Census Tract 216, Salem County, New Jersey",216.0,654,242,651,5467,0,26,14,0,5467,156500.0,5467,83,4,5,19.020738461538468
"Census Tract 216.01, Essex County, New Jersey",216.01,69,1818,380,7400,20,57,77,42,7400,475100.0,7400,367,18,2,54.238646153846155
"Census Tract 216.02, Essex County, New Jersey",216.02,119,1849,165,6621,15,0,43,8,6621,722400.0,6621,222,18,2,80.52646153846156
"Census Tract 2167.01, Passaic County, New Jersey",2167.01,95,1349,325,6655,44,57,47,0,6580,361400.0,6655,300,15,2,41.62026153846154
"Census Tract 2167.02, Passaic County, New Jersey",2167.02,103,1187,269,5621,157,22,0,0,5621,325500.0,5621,171,15,7,37.335261538461545
"Census Tract 217, Salem County, New Jersey",217.0,137,226,123,1937,0,0,16,71,1930,168500.0,1937,74,4,7,18.92406153846154
"Census Tract 217.01, Cape May County, New Jersey",217.01,149,421,187,2688,26,0,0,18,2560,296300.0,2688,126,18,1,32.98786153846154
"Census Tract 217.01, Essex County, New Jersey",217.01,262,922,182,3621,25,34,69,20,3621,448000.0,3621,139,18,2,49.77289230769231
"Census Tract 217.02, Cape May County, New Jersey",217.02,135,299,161,2407,32,0,33,0,2393,334700.0,2407,154,18,1,37.02569230769231
"Census Tract 217.02, Essex County, New Jersey",217.02,325,1172,82,4350,43,175,49,0,4297,478600.0,4350,146,18,2,53.357092307692305
"Census Tract 218.01, Essex County, New Jersey",218.01,113,673,115,2730,14,0,5,0,2730,517700.0,2730,110,18,2,56.88358461538462
"Census Tract 218.02, Essex County, New Jersey",218.02,33,790,112,3500,0,0,11,0,3286,492400.0,3500,130,18,2,54.41216923076924
"Census Tract 218.03, Cape May County, New Jersey",218.03,462,364,144,3022,30,52,48,9,3022,174900.0,3022,31,18,2,20.05121538461539
"Census Tract 218.03, Essex County, New Jersey",218.03,58,1162,107,4613,61,47,10,8,4613,484800.0,4613,170,18,2,54.09715384615385
"Census Tract 218.04, Cape May County, New Jersey",218.04,1135,451,270,5761,42,0,101,24,5740,178000.0,5761,198,18,1,21.50166153846154
"Census Tract 218.05, Cape May County, New Jersey",218.05,446,546,267,4302,19,10,57,36,4274,249200.0,4302,139,18,1,28.573769230769226
"Census Tract 218.06, Cape May County, New Jersey",218.06,130,282,124,2710,57,159,52,17,2710,225600.0,2710,115,18,1,25.380323076923077
"Census Tract 219, Cape May County, New Jersey",219.0,208,432,150,2239,13,17,2,51,2227,495600.0,2239,127,18,1,54.31492307692307
"Census Tract 219, Salem County, New Jersey",219.0,568,66,87,1585,8,61,0,4,1585,85700.0,1585,15,4,6,9.883630769230772
"Census Tract 22, Bergen County, New Jersey",22.0,332,1534,216,5412,40,104,0,4,5066,466600.0,5412,249,20,7,52.49238461538463
"Census Tract 22, Hudson County, New Jersey",22.0,104,643,26,1681,11,36,13,116,1681,674000.0,1681,106,14,16,73.3336153846154
"Census Tract 22, Mercer County, New Jersey",22.0,874,106,104,5601,9,0,0,128,5601,81800.0,5601,27,28,2,10.93606153846154
"Census Tract 22, Middlesex County, New Jersey",22.0,69,812,246,3734,0,107,31,6,3734,355900.0,3734,72,16,1,39.84856923076924
"Census Tract 22.01, Essex County, New Jersey",22.01,2663,758,372,9360,0,101,0,205,9360,149100.0,9360,177,18,3,19.89661538461539
"Census Tract 22.02, Essex County, New Jersey",22.02,378,238,120,3327,18,0,8,0,3327,209900.0,3327,52,18,5,23.89478461538462
"Census Tract 220, Cape May County, New Jersey",220.0,190,791,193,3491,9,8,191,183,2733,658400.0,3491,94,18,1,72.24570769230772
"Census Tract 220, Salem County, New Jersey",220.0,1010,49,48,1927,48,0,9,68,1927,72200.0,1927,39,4,1,8.599261538461539
"Census Tract 221, Bergen County, New Jersey",221.0,111,1004,100,3905,63,0,113,0,3898,634200.0,3905,177,20,1,69.92023076923078
"Census Tract 221, Salem County, New Jersey",221.0,404,52,58,1299,0,7,0,0,1299,93100.0,1299,13,4,3,10.55049230769231
"Census Tract 221.01, Cape May County, New Jersey",221.01,279,120,56,1667,7,0,76,0,1633,184700.0,1667,39,18,1,20.549769230769233
"Census Tract 221.02, Cape May County, New Jersey",221.02,1197,442,248,6300,0,24,32,0,6255,213300.0,6300,185,18,1,25.481907692307693
"Census Tract 222, Bergen County, New Jersey",222.0,256,2086,319,7921,335,40,88,0,7921,630900.0,7921,241,20,1,71.23713846153848
"Census Tract 222.01, Salem County, New Jersey",222.01,52,119,164,1715,0,0,0,8,1715,234400.0,1715,67,4,3,25.917507692307694
"Census Tract 222.02, Salem County, New Jersey",222.02,99,118,87,1060,24,3,10,3,1060,224100.0,1060,36,4,1,24.563430769230774
"Census Tract 2238.01, Passaic County, New Jersey",2238.01,155,342,134,2799,72,62,16,0,2799,341000.0,2799,60,15,6,37.82995384615385
"Census Tract 2238.02, Passaic County, New Jersey",2238.02,276,1585,484,7795,61,16,0,0,7649,413500.0,7795,339,15,6,47.70958461538463
"Census Tract 2239, Passaic County, New Jersey",2239.0,104,5,0,234,0,0,0,0,234,0.0,234,0,15,2,0.09638461538461539
"Census Tract 227, Essex County, New Jersey",227.0,1122,247,78,2700,18,133,0,52,2700,0.0,2700,70,18,6,1.1589538461538462
"Census Tract 228, Essex County, New Jersey",228.0,973,108,105,2187,0,0,0,0,2187,0.0,2187,25,18,11,0.9198923076923078
"Census Tract 229, Essex County, New Jersey",229.0,1300,426,49,4313,0,151,0,84,4313,163800.0,4313,96,18,11,19.420723076923082
"Census Tract 23, Atlantic County, New Jersey",23.0,1217,166,146,2469,0,52,0,24,2469,117200.0,2469,23,21,4,13.687199999999997
"Census Tract 23, Bergen County, New Jersey",23.0,225,1406,321,5819,24,32,11,0,5622,631000.0,5819,254,20,6,70.34520000000002
"Census Tract 23, Essex County, New Jersey",23.0,929,553,262,5076,0,0,0,6,5076,190300.0,5076,61,18,7,22.533661538461544
"Census Tract 23, Hudson County, New Jersey",23.0,141,723,67,2414,21,212,69,99,2414,597000.0,2414,119,14,16,65.34052307692309
"Census Tract 23.01, Middlesex County, New Jersey",23.01,1,703,80,3866,45,50,0,0,3866,355100.0,3866,130,16,4,39.771646153846156
"Census Tract 23.02, Middlesex County, New Jersey",23.02,88,517,149,3543,27,0,0,0,3543,365000.0,3543,128,16,2,40.71016923076924
"Census Tract 230, Essex County, New Jersey",230.0,1579,105,52,2725,0,14,0,4,2585,181600.0,2725,171,18,11,20.741584615384618
"Census Tract 231, Bergen County, New Jersey",231.0,862,647,176,3234,0,432,0,87,3234,188900.0,3234,20,20,6,21.746184615384617
"Census Tract 231, Essex County, New Jersey",231.0,736,188,73,2579,0,41,0,0,2579,262800.0,2579,4,18,11,29.339030769230767
"Census Tract 232, Bergen County, New Jersey",232.0,788,1495,313,6641,39,89,46,216,6641,316100.0,6641,273,20,2,36.852000000000004
"Census Tract 232, Essex County, New Jersey",232.0,1208,75,131,2991,54,88,0,0,2991,258700.0,2991,67,18,3,29.10833846153846
"Census Tract 233.01, Bergen County, New Jersey",233.01,2,497,154,2967,15,0,51,0,2967,359700.0,2967,139,20,5,39.92972307692309
"Census Tract 233.02, Bergen County, New Jersey",233.02,320,1259,538,5430,31,165,0,55,5430,216000.0,5430,203,20,2,25.56453846153846
"Census Tract 234.01, Bergen County, New Jersey",234.01,681,847,116,3872,0,80,8,208,3872,170300.0,3872,95,20,6,19.9768
"Census Tract 234.02, Bergen County, New Jersey",234.02,858,1051,289,5929,40,214,14,88,5799,341500.0,5929,52,20,5,39.191092307692315
"Census Tract 235.01, Bergen County, New Jersey",235.01,367,587,167,3744,50,0,27,0,3529,247300.0,3744,103,20,4,28.113384615384618
"Census Tract 235.02, Bergen County, New Jersey",235.02,482,841,62,4759,0,60,11,76,4759,214300.0,4759,288,20,1,25.03976923076923
"Census Tract 236.01, Bergen County, New Jersey",236.01,302,440,83,2741,0,12,0,10,2741,289700.0,2741,82,20,1,32.30629230769232
"Census Tract 236.02, Bergen County, New Jersey",236.02,905,415,143,5064,0,23,28,0,4299,297200.0,5064,37,20,2,33.878615384615394
"Census Tract 2366.01, Passaic County, New Jersey",2366.01,353,703,157,4681,76,0,57,0,4300,263000.0,4681,113,15,1,30.130492307692307
"Census Tract 2366.02, Passaic County, New Jersey",2366.02,278,1371,342,7008,90,51,112,0,7008,340000.0,7008,184,15,4,39.45392307692308
"Census Tract 24, Atlantic County, New Jersey",24.0,853,297,71,2620,0,30,0,0,2620,230700.0,2620,0,21,3,25.924276923076928
"Census Tract 24, Essex County, New Jersey",24.0,756,191,158,2692,0,0,0,138,2692,156800.0,2692,12,18,2,17.98738461538462
"Census Tract 24, Hudson County, New Jersey",24.0,104,956,108,2622,13,18,85,230,2622,736500.0,2622,213,14,16,80.49656923076925
"Census Tract 24, Mercer County, New Jersey",24.0,0,14,6,565,0,0,0,0,0,0.0,565,0,28,7,0.11909230769230769
"Census Tract 24.01, Middlesex County, New Jersey",24.01,296,939,366,5435,24,0,0,0,5435,338800.0,5435,125,16,4,38.677846153846154
"Census Tract 24.02, Middlesex County, New Jersey",24.02,33,283,102,1616,33,0,0,0,1616,489700.0,1616,46,16,4,53.387307692307694
"Census Tract 241, Bergen County, New Jersey",241.0,344,1508,197,5923,35,0,127,10,5923,749400.0,5923,339,20,4,83.20120000000001
"Census Tract 242, Bergen County, New Jersey",242.0,469,1238,170,4761,13,29,55,82,4761,597200.0,4761,214,20,7,66.33476923076925
"Census Tract 2460.01, Passaic County, New Jersey",2460.01,273,1097,200,6321,64,64,84,25,6094,454400.0,6321,181,15,6,51.42960000000001
"Census Tract 2460.02, Passaic County, New Jersey",2460.02,7,747,192,3112,20,0,39,0,2941,563300.0,3112,114,15,6,61.9182153846154
"Census Tract 2460.03, Passaic County, New Jersey",2460.03,59,1136,380,5581,111,5,103,0,5410,402900.0,5581,204,15,4,45.64576923076924
"Census Tract 2461.01, Passaic County, New Jersey",2461.01,315,1651,374,6669,205,0,0,0,6669,448500.0,6669,287,15,13,51.09455384615386
"Census Tract 2461.02, Passaic County, New Jersey",2461.02,135,757,166,2999,36,126,0,7,2999,201100.0,2999,135,15,13,22.921969230769236
"Census Tract 2461.03, Passaic County, New Jersey",2461.03,273,1482,216,6245,52,0,25,0,6053,500700.0,6245,364,15,6,56.49395384615384
"Census Tract 2461.04, Passaic County, New Jersey",2461.04,83,535,181,3097,42,19,0,6,3097,506000.0,3097,109,15,6,55.7415076923077
"Census Tract 2462.01, Passaic County, New Jersey",2462.01,106,1471,197,6198,80,0,110,0,6015,492800.0,6198,295,15,6,55.59424615384616
"Census Tract 2462.02, Passaic County, New Jersey",2462.02,165,1242,188,5061,0,0,57,0,5061,497100.0,5061,261,15,2,55.63581538461539
"Census Tract 2462.03, Passaic County, New Jersey",2462.03,146,848,260,3961,22,0,29,0,3961,446900.0,3961,149,15,3,49.759184615384626
"Census Tract 2463, Passaic County, New Jersey",2463.0,668,893,190,4946,0,151,21,143,4946,335400.0,4946,198,15,6,38.18146153846154
"Census Tract 25, Atlantic County, New Jersey",25.0,1252,287,117,3934,4,71,28,0,3825,141300.0,3934,84,21,4,16.819738461538467
"Census Tract 25, Essex County, New Jersey",25.0,1357,180,115,3906,0,68,0,147,3906,187500.0,3906,22,18,7,21.786876923076928
"Census Tract 25, Mercer County, New Jersey",25.0,813,721,302,6751,70,12,13,45,6751,173600.0,6751,81,28,7,21.361953846153845
"Census Tract 25, Middlesex County, New Jersey",25.0,605,1552,372,6605,0,0,13,38,6605,301600.0,6605,105,16,5,35.21063076923077
"Census Tract 251, Bergen County, New Jersey",251.0,806,1069,308,6429,8,0,0,15,6429,398600.0,6429,268,20,4,45.57333846153848
"Census Tract 252, Bergen County, New Jersey",252.0,211,1205,174,5662,52,0,17,0,5662,424700.0,5662,202,20,1,48.034507692307706
"Census Tract 2568.01, Passaic County, New Jersey",2568.01,526,690,225,5664,73,48,71,29,5664,251100.0,5664,156,15,3,29.299153846153846
"Census Tract 2568.02, Passaic County, New Jersey",2568.02,116,539,305,3574,71,0,50,0,3574,285600.0,3574,220,15,7,32.2305076923077
"Census Tract 2568.03, Passaic County, New Jersey",2568.03,225,587,351,5129,25,45,16,47,5060,234100.0,5129,265,15,1,27.262676923076924
"Census Tract 2568.04, Passaic County, New Jersey",2568.04,188,1540,224,6760,103,0,54,0,6636,326300.0,6760,336,15,5,37.90370769230769
"Census Tract 2568.05, Passaic County, New Jersey",2568.05,218,885,334,5282,139,20,15,0,5282,334700.0,5282,137,15,4,38.1728
"Census Tract 26, Essex County, New Jersey",26.0,709,61,87,1622,0,31,0,26,1622,196600.0,1622,5,18,11,21.852123076923082
"Census Tract 26.01, Mercer County, New Jersey",26.01,632,240,206,4566,16,33,129,14,4566,158900.0,4566,141,28,2,18.916353846153847
"Census Tract 26.02, Mercer County, New Jersey",26.02,447,455,206,4255,42,142,12,112,4238,190000.0,4255,123,28,6,22.168507692307692
"Census Tract 26.03, Middlesex County, New Jersey",26.03,275,1172,217,5106,0,32,37,114,5106,321700.0,5106,88,16,2,36.73066153846155
"Census Tract 26.04, Middlesex County, New Jersey",26.04,135,1073,164,6235,277,0,41,0,6235,302200.0,6235,262,16,5,35.045507692307694
"Census Tract 26.05, Middlesex County, New Jersey",26.05,83,478,143,2775,0,0,18,8,2775,354500.0,2775,65,16,1,39.283646153846156
"Census Tract 261, Bergen County, New Jersey",261.0,223,1010,270,4627,57,0,71,0,4627,538200.0,4627,176,20,1,59.87424615384616
"Census Tract 262, Bergen County, New Jersey",262.0,247,1225,234,5768,148,0,56,0,5768,564000.0,5768,330,20,3,63.131523076923095
"Census Tract 2641.01, Passaic County, New Jersey",2641.01,950,766,201,5964,14,36,10,5,5964,330000.0,5964,133,15,4,37.94027692307693
"Census Tract 2641.02, Passaic County, New Jersey",2641.02,487,1316,183,6525,144,0,69,243,6513,380900.0,6525,270,15,6,43.71035384615385
"Census Tract 2642, Passaic County, New Jersey",2642.0,1749,213,22,4355,0,48,0,11,4355,161900.0,4355,11,15,3,19.209015384615384
"Census Tract 27, Hudson County, New Jersey",27.0,1463,737,182,5670,0,21,33,68,5670,275900.0,5670,101,14,16,32.05298461538462
"Census Tract 27.01, Mercer County, New Jersey",27.01,377,269,241,4100,88,7,0,16,4100,169600.0,4100,162,28,1,19.886661538461542
"Census Tract 27.01, Middlesex County, New Jersey",27.01,159,951,177,5705,13,85,9,64,5705,282600.0,5705,115,16,2,32.685523076923076
"Census Tract 27.02, Mercer County, New Jersey",27.02,623,471,298,5597,49,202,0,15,5597,225900.0,5597,117,28,3,26.54355384615385
"Census Tract 27.03, Middlesex County, New Jersey",27.03,251,691,198,5504,0,54,51,29,5504,271100.0,5504,191,16,7,31.36667692307693
"Census Tract 270, Bergen County, New Jersey",270.0,2,1340,92,4101,18,0,12,0,4101,740300.0,4101,306,20,3,81.48029230769231
"Census Tract 28, Essex County, New Jersey",28.0,716,43,43,1673,16,29,0,17,1673,210600.0,1673,58,18,5,23.38324615384616
"Census Tract 28, Hudson County, New Jersey",28.0,856,1226,185,5647,0,134,27,142,5647,340300.0,5647,286,14,16,39.05007692307693
"Census Tract 28, Mercer County, New Jersey",28.0,1279,637,423,7829,0,22,0,54,7829,153900.0,7829,189,28,7,19.702046153846155
"Census Tract 28.05, Middlesex County, New Jersey",28.05,87,332,124,2508,10,10,7,0,2508,312600.0,2508,55,16,2,34.64935384615385
"Census Tract 280.01, Bergen County, New Jersey",280.01,381,1447,280,5312,9,16,20,60,5312,468600.0,5312,211,20,1,52.71476923076924
"Census Tract 280.02, Bergen County, New Jersey",280.02,390,843,167,3799,0,0,16,6,3799,582900.0,3799,154,20,5,64.35927692307695
"Census Tract 29, Hudson County, New Jersey",29.0,527,904,113,3816,7,5,6,87,3816,294600.0,3816,154,14,7,33.33789230769231
"Census Tract 29.01, Middlesex County, New Jersey",29.01,21,509,336,3398,8,68,25,0,3398,274400.0,3398,48,16,3,30.905892307692316
"Census Tract 29.02, Mercer County, New Jersey",29.02,349,644,158,4454,87,60,0,0,4454,227800.0,4454,113,28,4,26.310923076923082
"Census Tract 29.02, Middlesex County, New Jersey",29.02,633,354,152,3376,57,0,17,0,3376,282600.0,3376,57,16,6,31.795630769230776
"Census Tract 29.03, Mercer County, New Jersey",29.03,309,510,152,3286,9,59,8,60,3286,261300.0,3286,124,28,2,29.481676923076922
"Census Tract 29.04, Mercer County, New Jersey",29.04,272,1244,357,4910,0,20,127,0,4910,319000.0,4910,256,28,7,36.445846153846155
"Census Tract 291, Bergen County, New Jersey",291.0,499,1023,345,4440,0,83,0,74,4440,300000.0,4440,109,20,3,34.18329230769232
"Census Tract 292, Bergen County, New Jersey",292.0,614,819,398,6387,56,34,191,313,6387,324200.0,6387,283,20,4,37.53993846153847
"Census Tract 3, Atlantic County, New Jersey",3.0,1267,483,58,4194,0,68,40,14,4194,174300.0,4194,86,21,4,20.506738461538465
"Census Tract 3, Essex County, New Jersey",3.0,1276,151,189,3716,17,46,0,0,3716,225000.0,3716,93,18,3,25.765523076923078
"Census Tract 3, Hudson County, New Jersey",3.0,501,597,98,4259,0,81,0,21,4259,429400.0,4259,140,14,6,47.955384615384624
"Census Tract 3, Mercer County, New Jersey",3.0,891,268,30,4084,0,75,35,49,4084,98000.0,4084,100,28,6,12.179707692307694
"Census Tract 3, Middlesex County, New Jersey",3.0,740,1073,446,7284,53,10,0,0,7284,280200.0,7284,316,16,4,33.15443076923078
"Census Tract 30, Hudson County, New Jersey",30.0,530,623,85,2855,9,39,0,94,2855,385400.0,2855,110,14,16,42.719861538461544
"Census Tract 30.01, Mercer County, New Jersey",30.01,47,873,392,5488,114,0,0,0,5488,357400.0,5488,187,28,3,40.68975384615385
"Census Tract 30.01, Middlesex County, New Jersey",30.01,270,586,190,4122,38,35,29,0,4122,287000.0,4122,60,16,3,32.5384
"Census Tract 30.02, Mercer County, New Jersey",30.02,100,967,406,5325,22,0,26,0,5231,322500.0,5325,160,28,4,36.870353846153854
"Census Tract 30.02, Middlesex County, New Jersey",30.02,111,1390,278,6103,0,131,0,102,6103,257900.0,6103,75,16,3,30.237615384615385
"Census Tract 30.03, Mercer County, New Jersey",30.03,328,814,462,6349,180,13,15,0,6349,245900.0,6349,136,28,2,29.01112307692307
"Census Tract 30.04, Mercer County, New Jersey",30.04,356,734,322,5280,49,0,31,0,5280,266400.0,5280,147,28,2,30.804723076923075
"Census Tract 30.06, Mercer County, New Jersey",30.06,18,1064,361,5609,34,11,4,0,5609,279700.0,5609,172,28,6,32.37844615384616
"Census Tract 30.07, Mercer County, New Jersey",30.07,88,577,150,3301,72,0,14,6,3301,256000.0,3301,109,28,4,28.895784615384613
"Census Tract 30.08, Mercer County, New Jersey",30.08,254,759,386,5101,21,12,20,0,4778,288600.0,5101,80,28,2,33.06598461538462
"Census Tract 30.09, Mercer County, New Jersey",30.09,412,1098,245,5598,0,38,30,152,5572,203800.0,5598,160,28,6,24.233907692307692
"Census Tract 301, Bergen County, New Jersey",301.0,687,832,143,5543,68,476,0,9,5543,394800.0,5543,94,20,5,44.76304615384616
"Census Tract 301, Cumberland County, New Jersey",301.0,191,11,86,954,0,5,0,19,954,75600.0,954,20,18,4,8.523246153846154
"Census Tract 302, Bergen County, New Jersey",302.0,753,826,318,7169,9,40,0,104,7169,389100.0,7169,172,20,6,44.75344615384616
"Census Tract 302, Cumberland County, New Jersey",302.0,1386,117,225,4539,0,80,0,0,4539,109800.0,4539,112,18,7,13.66875384615385
"Census Tract 302, Union County, New Jersey",302.0,823,98,6,3343,0,62,0,38,3343,253800.0,3343,76,11,5,28.64706153846154
"Census Tract 303, Bergen County, New Jersey",303.0,570,558,93,4567,0,42,0,36,4517,353900.0,4567,98,20,2,39.91475384615385
"Census Tract 303, Cumberland County, New Jersey",303.0,846,146,292,3461,0,10,0,21,3461,113300.0,3461,15,18,1,13.592461538461539
"Census Tract 304, Bergen County, New Jersey",304.0,581,969,503,7219,209,77,27,36,7219,364300.0,7219,207,20,2,42.153523076923086
"Census Tract 304, Cumberland County, New Jersey",304.0,1615,941,519,8294,0,64,7,31,8138,174400.0,8294,324,18,6,22.18383076923077
"Census Tract 304, Union County, New Jersey",304.0,1392,123,82,5630,22,18,0,0,5630,250200.0,5630,71,11,4,29.14043076923077
"Census Tract 305, Union County, New Jersey",305.0,983,184,99,5234,0,0,38,0,5234,248700.0,5234,90,11,3,28.81156923076923
"Census Tract 305.01, Cumberland County, New Jersey",305.01,336,417,429,6418,0,0,67,72,6418,173200.0,6418,187,18,5,21.149030769230773
"Census Tract 305.02, Cumberland County, New Jersey",305.02,923,322,124,4284,11,0,35,0,4284,160600.0,4284,87,18,4,19.006800000000005
"Census Tract 306, Union County, New Jersey",306.0,916,129,97,3369,11,97,0,0,3369,225600.0,3369,70,11,6,25.647046153846155
"Census Tract 306, Warren County, New Jersey",306.0,751,401,190,3715,69,176,0,50,3715,150900.0,3715,114,10,1,17.786153846153848
"Census Tract 307, Warren County, New Jersey",307.0,636,399,197,4552,41,346,57,180,4552,111200.0,4552,151,10,3,13.825246153846159
"Census Tract 307.01, Union County, New Jersey",307.01,232,129,41,1778,8,0,7,0,1778,289300.0,1778,42,11,3,31.84875384615385
"Census Tract 307.02, Union County, New Jersey",307.02,1253,339,320,8149,0,88,14,0,8149,261900.0,8149,254,11,5,31.398323076923077
"Census Tract 308, Warren County, New Jersey",308.0,252,224,122,3002,59,10,0,99,2927,155800.0,3002,83,10,2,17.942661538461543
"Census Tract 308.02, Union County, New Jersey",308.02,507,208,93,3074,0,26,9,9,2907,294900.0,3074,76,11,6,32.94516923076923
"Census Tract 309, Union County, New Jersey",309.0,844,187,142,6259,0,0,13,12,6259,256700.0,6259,128,11,7,30.037046153846156
"Census Tract 309, Warren County, New Jersey",309.0,848,234,94,3146,0,89,28,0,3146,160900.0,3146,128,10,2,18.624430769230774
"Census Tract 31, Bergen County, New Jersey",31.0,253,1130,236,5154,18,21,225,17,5154,332800.0,5154,115,20,5,37.950646153846165
"Census Tract 31, Essex County, New Jersey",31.0,632,61,110,2212,0,0,0,0,2203,140200.0,2212,30,18,11,15.983938461538463
"Census Tract 31, Hudson County, New Jersey",31.0,1302,1194,112,5236,19,55,19,308,5060,359400.0,5236,96,14,16,40.9227076923077
"Census Tract 31, Mercer County, New Jersey",31.0,287,490,183,4545,8,21,29,128,4545,222000.0,4545,240,28,6,25.727600000000002
