full_name,census_tract,poverty,bachelors,associates,car,diff_countyHouse,diff_countyRent,diff_stateHouse,diff_stateRent,health_ins,house_val,population,self_income,museums,pharmacies,score
"Census Tract 442.02, Bergen County, New Jersey",442.02,193,1466,205,5029,29,64,31,25,5029,395600.0,5029,158,20,5,44.71307692307693
"Census Tract 443, Morris County, New Jersey",443.0,136,1336,182,6472,0,44,0,12,6472,336600.0,6472,216,29,7,38.85056923076923
"Census Tract 444.01, Morris County, New Jersey",444.01,108,1188,216,4399,0,0,32,26,4371,436500.0,4399,185,29,3,48.84266153846154
"Census Tract 444.03, Morris County, New Jersey",444.03,157,1218,254,4833,82,0,6,49,4833,343500.0,4833,208,29,3,39.01176923076923
"Census Tract 444.04, Morris County, New Jersey",444.04,47,1104,255,4323,78,0,21,0,4323,334400.0,4323,202,29,1,37.818169230769236
"Census Tract 445.01, Morris County, New Jersey",445.01,244,1428,479,6519,309,24,140,11,6519,319600.0,6519,257,29,1,37.14496923076923
"Census Tract 445.02, Morris County, New Jersey",445.02,271,658,268,4467,42,0,21,4,4467,336400.0,4467,116,29,1,38.01755384615385
"Census Tract 446.01, Morris County, New Jersey",446.01,308,680,292,4864,0,33,27,16,4864,346500.0,4864,248,29,3,39.29186153846154
"Census Tract 446.02, Morris County, New Jersey",446.02,320,1180,438,5763,19,0,15,0,5763,325600.0,5763,201,29,4,37.445
"Census Tract 447.01, Morris County, New Jersey",447.01,350,583,354,4992,45,80,11,0,4992,272600.0,4992,169,29,3,31.360861538461535
"Census Tract 447.02, Morris County, New Jersey",447.02,302,1379,418,5832,0,40,0,0,5832,378800.0,5832,242,29,5,43.23533846153846
"Census Tract 448, Morris County, New Jersey",448.0,690,556,336,7171,35,0,37,0,7171,262800.0,7171,182,29,2,31.105661538461533
"Census Tract 449, Morris County, New Jersey",449.0,331,593,382,6081,20,18,32,0,6040,270200.0,6081,379,29,3,31.536092307692307
"Census Tract 45, Essex County, New Jersey",45.0,448,204,125,3115,0,14,14,0,3115,211700.0,3115,101,18,1,24.02963076923077
"Census Tract 45, Hudson County, New Jersey",45.0,1531,229,163,4476,0,52,0,0,4476,341400.0,4476,62,14,16,38.59607692307693
"Census Tract 45, Middlesex County, New Jersey",45.0,1838,526,172,7640,0,73,19,39,7640,225500.0,7640,79,16,7,27.323769230769233
"Census Tract 45.01, Mercer County, New Jersey",45.01,107,313,15,6567,0,12,37,86,6561,826200.0,6567,101,28,1,91.39789230769232
"Census Tract 45.02, Mercer County, New Jersey",45.02,219,247,5,1221,20,0,32,38,1221,1696400.0,1221,61,28,7,183.20813846153848
"Census Tract 450, Morris County, New Jersey",450.0,504,445,289,5065,0,21,0,11,4908,251800.0,5065,71,29,6,29.07586153846154
"Census Tract 451, Bergen County, New Jersey",451.0,838,1368,305,8873,0,59,47,44,8873,465500.0,8873,446,20,7,53.746107692307696
"Census Tract 451, Morris County, New Jersey",451.0,349,693,425,6586,0,20,0,44,6586,279900.0,6586,236,29,7,32.75187692307693
"Census Tract 452, Bergen County, New Jersey",452.0,159,564,102,2421,0,72,11,70,2406,427300.0,2421,100,20,4,47.028584615384624
"Census Tract 452, Morris County, New Jersey",452.0,170,515,276,3634,0,23,17,7,3634,290500.0,3634,98,29,6,32.74213846153847
"Census Tract 453, Morris County, New Jersey",453.0,271,642,234,4622,37,25,16,32,4494,289200.0,4622,186,29,7,32.98289230769231
"Census Tract 454.01, Morris County, New Jersey",454.01,93,986,283,5251,167,33,68,156,5251,289300.0,5251,402,29,5,33.35303076923078
"Census Tract 454.02, Morris County, New Jersey",454.02,447,679,272,5082,44,25,9,0,5082,266100.0,5082,268,29,4,30.727630769230768
"Census Tract 455.01, Morris County, New Jersey",455.01,35,973,443,5040,14,0,48,0,5040,379500.0,5040,123,29,4,42.91333846153847
"Census Tract 455.02, Morris County, New Jersey",455.02,349,2129,585,8737,56,0,44,29,8737,406100.0,8737,432,29,2,47.40456923076923
"Census Tract 456.02, Morris County, New Jersey",456.02,407,82,111,1623,10,19,4,51,1623,171700.0,1623,56,29,3,19.16152307692308
"Census Tract 456.03, Morris County, New Jersey",456.03,103,1169,282,5315,0,110,65,75,5315,437800.0,5315,156,29,6,49.32201538461539
"Census Tract 457.01, Morris County, New Jersey",457.01,98,1318,242,5968,82,23,57,64,5968,556800.0,5968,343,29,1,62.432123076923084
"Census Tract 457.03, Morris County, New Jersey",457.03,179,959,215,3869,77,0,35,0,3869,549400.0,3869,206,29,1,60.79896923076923
"Census Tract 457.04, Morris County, New Jersey",457.04,165,1353,77,5360,62,0,27,22,5360,527000.0,5360,279,29,1,58.97115384615385
"Census Tract 458.04, Morris County, New Jersey",458.04,150,1641,164,5892,76,0,118,23,5892,900100.0,5892,269,29,7,99.39938461538462
"Census Tract 459.01, Morris County, New Jersey",459.01,101,331,45,1577,4,0,16,0,1577,497100.0,1577,76,29,5,54.18481538461538
"Census Tract 459.02, Morris County, New Jersey",459.02,226,2062,279,7935,22,32,68,0,7923,637600.0,7935,389,29,2,71.96740000000001
"Census Tract 46, Essex County, New Jersey",46.0,717,166,140,2656,0,18,0,35,2656,227200.0,2656,39,18,1,25.5472
"Census Tract 46, Hudson County, New Jersey",46.0,619,193,42,2233,0,20,10,0,2233,278800.0,2233,85,14,16,30.94315384615385
"Census Tract 46, Middlesex County, New Jersey",46.0,1456,295,106,5356,0,28,0,9,5356,244800.0,5356,48,16,3,28.493323076923076
"Census Tract 460, Morris County, New Jersey",460.0,426,364,209,3248,57,41,0,61,3248,266400.0,3248,58,29,4,30.00063076923077
"Census Tract 461, Bergen County, New Jersey",461.0,507,833,190,4277,0,31,40,60,4277,339100.0,4277,232,20,7,38.31473846153846
"Census Tract 461.03, Morris County, New Jersey",461.03,348,1068,524,5594,12,153,20,54,5594,315600.0,5594,242,29,6,36.330630769230766
"Census Tract 461.04, Morris County, New Jersey",461.04,363,1126,339,7331,15,45,97,33,7331,423100.0,7331,259,29,4,48.50569230769231
"Census Tract 461.05, Morris County, New Jersey",461.05,604,1403,276,7664,101,264,26,15,7664,262400.0,7664,89,29,3,31.34507692307692
"Census Tract 461.06, Morris County, New Jersey",461.06,289,1702,384,8262,73,37,68,16,8262,371600.0,8262,177,29,7,43.355338461538466
"Census Tract 462, Bergen County, New Jersey",462.0,216,613,233,4225,73,0,26,107,4225,325400.0,4225,210,20,4,36.76124615384616
"Census Tract 462.01, Morris County, New Jersey",462.01,226,1510,270,6259,182,60,0,17,6128,386100.0,6259,226,29,5,44.15092307692308
"Census Tract 462.02, Morris County, New Jersey",462.02,168,885,71,3823,34,0,32,25,3823,440700.0,3823,156,29,7,49.02744615384616
"Census Tract 462.97, Morris County, New Jersey",462.97,45,980,69,3514,25,14,0,0,3514,505100.0,3514,189,29,2,55.859984615384604
"Census Tract 462.98, Morris County, New Jersey",462.98,152,992,262,5116,63,0,35,0,5116,498900.0,5116,221,29,4,55.81421538461538
"Census Tract 463, Bergen County, New Jersey",463.0,523,942,143,4474,0,19,35,84,4461,295200.0,4474,139,20,4,33.642123076923085
"Census Tract 463, Morris County, New Jersey",463.0,240,1271,191,5404,25,0,30,0,5357,433900.0,5404,315,29,3,48.972307692307695
"Census Tract 464, Morris County, New Jersey",464.0,182,1266,160,5012,43,130,45,0,4793,621100.0,5012,213,29,1,68.9387076923077
"Census Tract 47, Essex County, New Jersey",47.0,553,493,381,5508,29,50,0,49,5508,232000.0,5508,133,18,2,27.172215384615388
"Census Tract 47, Hudson County, New Jersey",47.0,614,390,73,2649,0,49,0,11,2635,255000.0,2649,114,14,16,28.56909230769231
"Census Tract 47, Middlesex County, New Jersey",47.0,736,477,122,4518,0,0,0,14,4518,245800.0,4518,30,16,2,28.251292307692307
"Census Tract 471, Bergen County, New Jersey",471.0,167,1451,190,5901,5,0,0,6,5808,622200.0,5901,368,20,3,69.44941538461539
"Census Tract 472, Bergen County, New Jersey",472.0,236,1248,84,4318,45,0,147,0,4299,903800.0,4318,216,20,4,99.15809230769233
"Census Tract 473, Bergen County, New Jersey",473.0,65,705,42,3138,15,13,30,32,3138,1033800.0,3138,183,20,1,112.62015384615383
"Census Tract 474, Bergen County, New Jersey",474.0,330,1354,196,5130,22,22,146,25,5113,728900.0,5130,234,20,7,80.66012307692309
"Census Tract 475, Bergen County, New Jersey",475.0,268,1931,204,6943,0,24,172,0,6848,644200.0,6943,261,20,7,72.2573230769231
"Census Tract 48, Hudson County, New Jersey",48.0,668,861,272,4257,0,11,0,88,4257,285200.0,4257,165,14,16,32.517169230769234
"Census Tract 48, Middlesex County, New Jersey",48.0,1799,327,146,6109,0,0,0,11,5847,212500.0,6109,62,16,2,25.291076923076925
"Census Tract 48.01, Essex County, New Jersey",48.01,943,82,64,2361,0,28,0,15,2361,186300.0,2361,34,18,4,21.036000000000005
"Census Tract 48.02, Essex County, New Jersey",48.02,1719,31,70,3297,0,117,0,0,3297,138800.0,3297,37,18,1,16.333800000000004
"Census Tract 481, Bergen County, New Jersey",481.0,396,893,239,4138,39,105,0,54,4138,446700.0,4138,175,20,4,49.847276923076926
"Census Tract 482, Bergen County, New Jersey",482.0,71,1734,243,7448,0,0,190,91,7434,475300.0,7448,344,20,5,54.24066153846154
"Census Tract 49, Essex County, New Jersey",49.0,676,214,225,3441,14,41,35,144,3441,249100.0,3441,90,18,4,28.22395384615384
"Census Tract 49, Hudson County, New Jersey",49.0,1003,552,139,3885,8,50,0,0,3885,284700.0,3885,62,14,16,32.270307692307696
"Census Tract 49, Middlesex County, New Jersey",49.0,1346,290,153,5002,0,38,0,29,4978,237100.0,5002,50,16,4,27.532123076923074
"Census Tract 490.01, Bergen County, New Jersey",490.01,118,1153,262,4504,0,0,88,0,4504,657400.0,4504,300,20,2,72.70707692307693
"Census Tract 490.02, Bergen County, New Jersey",490.02,176,1444,261,5466,8,0,67,10,5456,534900.0,5466,193,20,2,59.87632307692308
"Census Tract 5, Atlantic County, New Jersey",5.0,1204,156,83,3381,0,5,16,0,3381,154400.0,3381,79,21,5,18.01469230769231
"Census Tract 5, Essex County, New Jersey",5.0,549,113,32,1922,9,0,0,5,1922,206300.0,1922,48,18,5,22.9938
"Census Tract 5, Hudson County, New Jersey",5.0,721,620,147,4758,26,35,0,33,4758,295700.0,4758,105,14,5,33.75861538461539
"Census Tract 5, Mercer County, New Jersey",5.0,1151,157,73,4291,0,0,10,81,4291,91600.0,4291,62,28,1,11.567138461538464
"Census Tract 5.01, Middlesex County, New Jersey",5.01,350,449,272,4588,122,86,44,26,4579,254700.0,4588,103,16,3,29.245676923076914
"Census Tract 5.02, Middlesex County, New Jersey",5.02,484,1547,360,6986,0,240,15,109,6986,279200.0,6986,133,16,3,32.94407692307693
"Census Tract 50, Bergen County, New Jersey",50.0,213,1110,271,6238,0,0,62,0,6238,386200.0,6238,110,20,5,44.06820000000001
"Census Tract 50, Essex County, New Jersey",50.0,843,125,131,2760,0,0,0,50,2760,196000.0,2760,27,18,3,22.22655384615385
"Census Tract 50, Middlesex County, New Jersey",50.0,969,318,138,4896,0,0,0,0,4896,295300.0,4896,45,16,1,33.72196923076923
"Census Tract 500, Bergen County, New Jersey",500.0,208,981,241,5634,25,39,23,20,5391,351300.0,5634,152,20,1,40.04738461538462
"Census Tract 5001, Gloucester County, New Jersey",5001.0,566,401,133,4233,67,270,44,9,4233,162600.0,4233,84,6,7,19.198323076923078
"Census Tract 5002.01, Gloucester County, New Jersey",5002.01,119,239,109,2425,0,53,21,0,2425,183100.0,2425,39,6,1,20.65829230769231
"Census Tract 5002.02, Gloucester County, New Jersey",5002.02,271,584,224,4464,8,85,6,0,4464,190000.0,4464,120,6,1,22.23272307692308
"Census Tract 5002.03, Gloucester County, New Jersey",5002.03,389,901,406,4632,27,20,48,31,4632,202300.0,4632,94,6,2,23.70112307692308
"Census Tract 5002.04, Gloucester County, New Jersey",5002.04,245,1443,400,6437,146,176,16,152,6310,288400.0,6437,155,6,1,33.69789230769231
"Census Tract 5002.05, Gloucester County, New Jersey",5002.05,210,498,341,3485,27,6,115,12,3485,207200.0,3485,100,6,7,23.735338461538465
"Census Tract 5003, Gloucester County, New Jersey",5003.0,246,184,125,3012,7,28,6,13,3012,153600.0,3012,34,6,7,17.694215384615386
"Census Tract 5004, Gloucester County, New Jersey",5004.0,1757,328,375,6009,60,118,18,0,6009,122800.0,6009,135,6,1,15.69626153846154
"Census Tract 5005, Gloucester County, New Jersey",5005.0,484,552,302,4870,24,90,36,0,4870,181100.0,4870,83,6,3,21.441400000000005
"Census Tract 5006, Gloucester County, New Jersey",5006.0,549,1958,501,10252,154,17,14,0,10143,301100.0,10252,210,6,1,36.5414
"Census Tract 5007.01, Gloucester County, New Jersey",5007.01,426,1116,519,7751,73,38,126,0,7751,176500.0,7751,251,6,2,22.128646153846155
"Census Tract 5007.02, Gloucester County, New Jersey",5007.02,77,988,354,5947,0,0,38,0,5947,243300.0,5947,176,6,2,28.569630769230763
"Census Tract 5007.03, Gloucester County, New Jersey",5007.03,61,264,68,1465,15,0,0,0,1465,294500.0,1465,81,6,5,32.31416923076924
"Census Tract 5008, Gloucester County, New Jersey",5008.0,68,463,190,2163,5,17,5,0,2163,276600.0,2163,110,6,8,30.69192307692308
"Census Tract 5009, Gloucester County, New Jersey",5009.0,80,296,239,3027,30,0,6,0,3027,198200.0,3027,77,6,8,22.52963076923077
"Census Tract 501, Somerset County, New Jersey",501.0,167,420,93,3348,23,41,33,32,3122,331200.0,3348,62,16,5,36.94038461538462
"Census Tract 5010.01, Gloucester County, New Jersey",5010.01,492,215,120,2196,7,59,0,6,2196,144200.0,2196,27,6,3,16.422938461538465
"Census Tract 5010.02, Gloucester County, New Jersey",5010.02,1019,446,151,4119,20,388,11,6,4032,180600.0,4119,61,6,2,21.137676923076924
"Census Tract 5010.03, Gloucester County, New Jersey",5010.03,496,581,212,3709,9,26,56,0,3709,163300.0,3709,160,6,5,19.12207692307693
"Census Tract 5011.01, Gloucester County, New Jersey",5011.01,890,257,260,4349,48,248,15,72,4265,152400.0,4349,54,6,6,18.15198461538462
"Census Tract 5011.02, Gloucester County, New Jersey",5011.02,414,1098,388,6701,34,119,21,128,6663,229600.0,6701,186,6,3,27.432507692307695
"Census Tract 5011.03, Gloucester County, New Jersey",5011.03,261,470,393,5013,73,18,11,0,5013,218200.0,5013,114,6,5,25.469907692307697
"Census Tract 5011.04, Gloucester County, New Jersey",5011.04,197,317,159,3145,32,0,30,0,2911,184500.0,3145,67,6,5,21.062507692307697
"Census Tract 5011.05, Gloucester County, New Jersey",5011.05,462,284,212,3049,8,110,21,33,3049,163800.0,3049,70,6,4,18.874476923076926
"Census Tract 5011.06, Gloucester County, New Jersey",5011.06,344,515,288,3912,54,65,89,14,3786,211500.0,3912,58,6,8,24.331846153846158
"Census Tract 5011.07, Gloucester County, New Jersey",5011.07,250,295,161,4421,113,17,0,19,4421,165300.0,4421,17,6,8,19.477230769230772
"Census Tract 5012.01, Gloucester County, New Jersey",5012.01,89,1127,545,6211,49,0,94,0,6200,286400.0,6211,240,6,3,33.37815384615385
"Census Tract 5012.02, Gloucester County, New Jersey",5012.02,100,874,286,4661,44,0,66,0,4661,261300.0,4661,85,6,5,30.008153846153846
"Census Tract 5012.03, Gloucester County, New Jersey",5012.03,80,340,266,3162,0,16,16,0,3162,196900.0,3162,126,6,7,22.460892307692312
"Census Tract 5012.04, Gloucester County, New Jersey",5012.04,82,607,275,3875,41,0,0,0,3875,206000.0,3875,43,6,7,23.714707692307694
"Census Tract 5012.05, Gloucester County, New Jersey",5012.05,99,446,237,2855,60,0,16,0,2855,272800.0,2855,100,6,1,30.53590769230769
"Census Tract 5012.06, Gloucester County, New Jersey",5012.06,214,474,218,3629,45,39,12,32,3473,225600.0,3629,63,6,4,25.71
"Census Tract 5012.08, Gloucester County, New Jersey",5012.08,184,697,252,4052,31,23,32,0,4004,218000.0,4052,194,6,4,25.12581538461539
"Census Tract 5012.09, Gloucester County, New Jersey",5012.09,595,1376,422,7644,114,155,48,87,7644,269500.0,7644,286,6,6,32.168876923076915
"Census Tract 5012.10, Gloucester County, New Jersey",5012.1,88,566,383,3660,35,0,0,0,3660,237800.0,3660,111,6,6,27.091615384615377
"Census Tract 5012.12, Gloucester County, New Jersey",5012.12,149,448,272,3750,40,0,8,0,3750,171700.0,3750,87,6,6,19.970861538461545
"Census Tract 5012.13, Gloucester County, New Jersey",5012.13,227,1104,305,4802,104,88,6,0,4802,253500.0,4802,110,6,3,29.281984615384612
"Census Tract 5013.01, Gloucester County, New Jersey",5013.01,203,523,305,3586,11,12,7,0,3586,199600.0,3586,146,6,4,22.954200000000004
"Census Tract 5013.02, Gloucester County, New Jersey",5013.02,227,366,183,2807,20,9,31,0,2807,150700.0,2807,94,6,7,17.360307692307693
"Census Tract 5013.03, Gloucester County, New Jersey",5013.03,185,360,179,2523,0,8,9,0,2448,199400.0,2523,56,6,2,22.474246153846156
"Census Tract 5014.02, Gloucester County, New Jersey",5014.02,985,304,115,3388,28,204,0,0,3377,164000.0,3388,98,6,2,19.069769230769236
"Census Tract 5014.03, Gloucester County, New Jersey",5014.03,445,553,253,3752,25,23,50,9,3752,190800.0,3752,101,6,1,22.080892307692313
"Census Tract 5014.04, Gloucester County, New Jersey",5014.04,384,112,57,3097,0,186,7,13,3097,178800.0,3097,22,6,1,20.437676923076925
"Census Tract 5014.05, Gloucester County, New Jersey",5014.05,312,635,229,4033,12,54,0,0,4018,209300.0,4033,159,6,1,24.177569230769233
"Census Tract 5014.06, Gloucester County, New Jersey",5014.06,1229,382,275,4925,38,500,4,181,4925,194500.0,4925,138,6,4,23.003507692307693
"Census Tract 5015, Gloucester County, New Jersey",5015.0,716,927,387,8386,58,92,10,30,8386,178100.0,8386,182,6,4,22.48655384615385
"Census Tract 5016.03, Gloucester County, New Jersey",5016.03,588,600,363,6386,29,65,0,26,6386,168800.0,6386,84,6,6,20.679600000000004
"Census Tract 5016.04, Gloucester County, New Jersey",5016.04,786,801,542,7355,111,39,13,139,7202,219400.0,7355,172,6,3,26.562169230769232
"Census Tract 5016.05, Gloucester County, New Jersey",5016.05,400,549,149,4731,71,49,0,37,4731,169200.0,4731,115,6,1,20.086430769230773
"Census Tract 5016.06, Gloucester County, New Jersey",5016.06,206,743,451,7113,187,0,19,45,7101,204500.0,7113,268,6,5,24.830200000000005
"Census Tract 5016.08, Gloucester County, New Jersey",5016.08,518,542,287,5266,47,9,109,0,5255,161600.0,5266,146,6,7,19.497046153846153
"Census Tract 5016.09, Gloucester County, New Jersey",5016.09,171,1009,411,5916,121,138,27,0,5916,303800.0,5916,173,6,6,35.110646153846155
"Census Tract 5017.01, Gloucester County, New Jersey",5017.01,251,600,323,5276,56,0,16,0,5276,216700.0,5276,232,6,5,25.4386
"Census Tract 5017.02, Gloucester County, New Jersey",5017.02,107,220,130,2523,22,11,0,0,2523,211700.0,2523,125,6,3,23.791953846153845
"Census Tract 5017.03, Gloucester County, New Jersey",5017.03,575,396,213,4265,120,53,15,0,4265,197100.0,4265,261,6,1,22.971400000000003
"Census Tract 5017.04, Gloucester County, New Jersey",5017.04,526,416,167,4575,94,0,113,28,4561,184000.0,4575,213,6,6,21.649230769230773
"Census Tract 5018, Gloucester County, New Jersey",5018.0,126,191,92,1668,4,104,3,0,1668,198600.0,1668,44,6,1,22.054000000000002
"Census Tract 5019, Gloucester County, New Jersey",5019.0,324,471,292,4134,98,0,0,0,4134,221500.0,4134,120,6,3,25.506984615384617
"Census Tract 502, Somerset County, New Jersey",502.0,134,677,76,2478,0,159,0,29,2478,291000.0,2478,41,16,3,32.36958461538462
"Census Tract 5020.01, Gloucester County, New Jersey",5020.01,171,1044,272,5576,172,85,132,6,5576,354600.0,5576,245,6,4,40.47064615384616
"Census Tract 5020.02, Gloucester County, New Jersey",5020.02,299,1424,495,7228,84,39,41,0,7228,301800.0,7228,316,6,5,35.479953846153855
"Census Tract 5021, Gloucester County, New Jersey",5021.0,119,550,154,3203,66,5,19,0,3203,345300.0,3203,139,6,1,38.48318461538462
"Census Tract 5022, Gloucester County, New Jersey",5022.0,562,2184,486,11886,100,13,89,126,11886,331400.0,11886,505,6,1,40.519246153846154
"Census Tract 5023, Gloucester County, New Jersey",5023.0,142,285,146,2606,10,34,28,6,2606,200700.0,2606,51,6,6,22.63635384615385
"Census Tract 5024, Gloucester County, New Jersey",5024.0,420,1137,247,5995,58,15,119,14,5980,201100.0,5995,279,6,3,24.120369230769235
"Census Tract 503, Somerset County, New Jersey",503.0,84,902,155,3794,34,7,0,0,3794,287200.0,3794,111,16,8,32.47666153846154
"Census Tract 504, Somerset County, New Jersey",504.0,439,346,115,2587,29,54,0,37,2587,240000.0,2587,57,16,1,26.903769230769225
"Census Tract 505, Somerset County, New Jersey",505.0,458,591,168,3736,0,53,0,121,3736,279700.0,3736,81,16,4,31.64321538461539
"Census Tract 506, Somerset County, New Jersey",506.0,81,640,172,3803,57,0,38,0,3803,374500.0,3803,101,16,8,41.844076923076926
"Census Tract 507.01, Somerset County, New Jersey",507.01,121,770,252,4034,8,0,39,20,3998,410400.0,4034,90,16,8,45.81844615384615
"Census Tract 507.03, Somerset County, New Jersey",507.03,278,1170,167,4982,137,39,10,54,4963,557800.0,4982,80,16,8,62.10375384615386
"Census Tract 507.04, Somerset County, New Jersey",507.04,385,1266,240,6906,133,27,87,46,6884,367800.0,6906,221,16,8,42.400215384615386
"Census Tract 508.01, Somerset County, New Jersey",508.01,48,888,85,3812,110,0,18,0,3665,526500.0,3812,139,16,8,58.22706153846154
"Census Tract 508.02, Somerset County, New Jersey",508.02,64,778,183,4401,83,36,6,91,4244,454000.0,4401,152,16,8,50.63493846153846
"Census Tract 509.01, Somerset County, New Jersey",509.01,109,1112,165,4727,92,0,17,52,4727,485300.0,4727,232,16,8,54.216215384615396
"Census Tract 509.02, Somerset County, New Jersey",509.02,42,763,189,3415,43,0,100,0,3355,516200.0,3415,201,16,8,57.00400000000001
"Census Tract 509.03, Somerset County, New Jersey",509.03,244,1188,249,5741,371,30,27,0,5741,620900.0,5741,292,16,8,69.24936923076925
"Census Tract 51, Essex County, New Jersey",51.0,635,119,70,2122,0,25,0,0,2122,197100.0,2122,63,18,5,22.094430769230772
"Census Tract 51, Middlesex County, New Jersey",51.0,1583,464,54,6069,13,371,0,306,6014,374100.0,6069,136,16,3,42.756646153846155
"Census Tract 510, Somerset County, New Jersey",510.0,331,1389,417,7079,38,106,0,12,6946,309600.0,7079,156,16,8,36.19156923076924
"Census Tract 511, Bergen County, New Jersey",511.0,203,1511,133,6251,85,92,42,148,6251,435300.0,6251,109,20,2,49.418384615384625
"Census Tract 511, Somerset County, New Jersey",511.0,624,226,92,3178,0,12,0,12,3178,280700.0,3178,84,16,3,31.495046153846157
"Census Tract 512, Bergen County, New Jersey",512.0,119,608,115,2550,24,0,13,15,2550,448800.0,2550,73,20,7,49.383107692307696
"Census Tract 512, Somerset County, New Jersey",512.0,477,325,300,5152,7,86,0,0,5152,253000.0,5152,176,16,2,29.270169230769227
"Census Tract 513, Bergen County, New Jersey",513.0,599,1170,203,4722,39,52,0,72,4722,417400.0,4722,249,20,4,46.974676923076935
"Census Tract 513, Somerset County, New Jersey",513.0,66,342,185,2182,47,27,57,0,2182,314200.0,2182,71,16,2,34.72555384615384
"Census Tract 514, Bergen County, New Jersey",514.0,248,1129,152,4957,24,44,71,103,4957,433400.0,4957,179,20,2,48.7155076923077
"Census Tract 514, Somerset County, New Jersey",514.0,198,280,152,4255,12,16,41,0,4255,247700.0,4255,40,16,2,28.285215384615377
"Census Tract 515, Somerset County, New Jersey",515.0,540,205,86,3077,47,29,0,0,3077,237900.0,3077,50,16,5,26.83118461538461
"Census Tract 516, Somerset County, New Jersey",516.0,166,341,106,3116,28,16,12,0,3116,260200.0,3116,120,16,5,29.247323076923074
"Census Tract 517, Somerset County, New Jersey",517.0,454,259,142,4518,29,237,0,0,4518,230100.0,4518,50,16,2,26.520430769230774
"Census Tract 518, Somerset County, New Jersey",518.0,378,318,60,4358,0,81,12,0,4358,278000.0,4358,49,16,7,31.59964615384616
"Census Tract 519, Somerset County, New Jersey",519.0,131,594,322,3430,99,16,0,0,3430,276600.0,3430,127,16,2,31.198430769230775
"Census Tract 52, Essex County, New Jersey",52.0,248,110,73,1372,0,26,0,44,1372,222400.0,1372,19,18,3,24.50232307692308
"Census Tract 52, Hudson County, New Jersey",52.0,1650,631,112,4615,0,64,0,116,4615,235900.0,4615,132,14,16,27.376723076923074
"Census Tract 52, Middlesex County, New Jersey",52.0,3077,116,177,5671,0,468,0,102,5660,324200.0,5671,149,16,7,37.37103076923077
"Census Tract 520.01, Somerset County, New Jersey",520.01,440,544,337,4674,134,27,53,0,4674,283900.0,4674,115,16,4,32.455615384615385
"Census Tract 520.02, Somerset County, New Jersey",520.02,579,713,186,5126,0,84,0,0,5126,214100.0,5126,177,16,4,25.12458461538462
"Census Tract 521, Bergen County, New Jersey",521.0,450,1235,538,7789,21,180,14,0,7789,370800.0,7789,175,20,1,43.070800000000006
"Census Tract 521, Somerset County, New Jersey",521.0,393,1793,210,7141,245,16,43,0,6981,433300.0,7141,282,16,2,49.60993846153846
"Census Tract 522, Bergen County, New Jersey",522.0,286,1109,100,6191,0,41,0,170,6191,354200.0,6191,121,20,5,40.59886153846154
"Census Tract 522.01, Somerset County, New Jersey",522.01,210,924,162,5339,54,0,24,0,5339,606400.0,5339,189,16,2,67.43944615384616
"Census Tract 522.03, Somerset County, New Jersey",522.03,91,1327,119,5385,50,28,29,0,5326,817300.0,5385,358,16,2,90.2475076923077
"Census Tract 522.04, Somerset County, New Jersey",522.04,200,1229,184,5242,39,0,39,34,5242,760600.0,5242,262,16,2,84.08169230769232
"Census Tract 523, Somerset County, New Jersey",523.0,173,1077,240,5944,238,54,0,30,5872,752700.0,5944,283,16,2,83.46898461538463
"Census Tract 524, Somerset County, New Jersey",524.0,255,1398,187,5449,36,119,7,0,5449,725000.0,5449,209,16,7,80.34269230769233
"Census Tract 526.01, Somerset County, New Jersey",526.01,297,1859,202,9515,123,37,183,16,9398,815800.0,9515,420,16,2,91.68695384615387
"Census Tract 526.03, Somerset County, New Jersey",526.03,236,1319,43,4065,0,39,86,0,4065,320200.0,4065,188,16,2,36.215
"Census Tract 527, Somerset County, New Jersey",527.0,131,1844,300,7776,120,0,128,27,7776,671200.0,7776,478,16,3,75.52220000000001
"Census Tract 528, Somerset County, New Jersey",528.0,92,572,96,2588,55,62,11,5,2382,659700.0,2588,99,16,4,72.07715384615386
"Census Tract 529.01, Somerset County, New Jersey",529.01,42,259,30,991,10,11,14,4,991,741800.0,991,53,16,2,80.30378461538464
"Census Tract 529.03, Somerset County, New Jersey",529.03,334,1686,396,6019,288,103,61,116,6019,327000.0,6019,289,16,2,37.81372307692308
"Census Tract 529.04, Somerset County, New Jersey",529.04,126,614,65,2215,51,0,51,42,2215,803600.0,2215,130,16,2,87.4879230769231
"Census Tract 53, Essex County, New Jersey",53.0,636,131,155,1948,0,10,0,0,1948,188900.0,1948,0,18,5,21.147415384615385
"Census Tract 53, Hudson County, New Jersey",53.0,739,253,186,2887,0,90,0,18,2887,263500.0,2887,49,14,16,29.566569230769236
"Census Tract 53, Middlesex County, New Jersey",53.0,1111,97,13,3559,0,29,0,12,3559,250400.0,3559,57,16,7,28.38121538461538
"Census Tract 530, Somerset County, New Jersey",530.0,231,583,323,4613,0,57,0,6,4613,246600.0,4613,33,16,3,28.36770769230769
"Census Tract 531, Bergen County, New Jersey",531.0,47,733,146,3241,0,0,98,9,3241,1784500.0,3241,216,20,4,193.52926153846155
"Census Tract 531.02, Somerset County, New Jersey",531.02,289,897,154,4287,12,68,12,96,4280,321000.0,4287,90,16,3,36.31473846153846
